date,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2014-07-29,74.72,74.92,73.4229,73.71,73.71,41126900.0,0.0,1.0,68.5674,75.6982,61.4365,2.45,0.699,1.7509,67.4695,126.5759,7.1429,78.5714,-522194083.7367,15.5621,66.7511,198.17,198.45,196.92,196.95,174.066953734,80466351.0,0.0,1.0
2014-07-28,75.17,75.5,73.85,74.92,74.92,41640000.0,0.0,1.0,68.2464,74.9898,61.503,2.3939,0.8177,1.5762,73.1548,172.131,0.0,85.7143,-496841057.2121,14.7253,66.4854,197.76,198.09,196.62,197.8,174.818194712,69258785.0,0.0,1.0
2014-07-25,74.99,75.67,74.662,75.19,75.19,45823100.0,0.0,1.0,67.8804,73.8898,61.8709,2.1643,0.7925,1.3717,74.4548,235.1543,7.1429,92.8571,-509206875.3939,13.684,66.1949,198.09,198.26,197.33,197.72,174.747489679,76837257.0,0.0,1.0
2014-07-24,75.96,76.74,74.51,74.98,74.98,124006900.0,0.0,1.0,67.4774,72.4664,62.4883,1.8122,0.6386,1.1736,74.1227,331.5703,14.2857,100.0,-511388927.7749,12.2784,65.9109,198.83,199.06,198.45,198.65,175.569435691,56888093.0,0.0,1.0
2014-07-23,69.74,71.33,69.61,71.29,71.29,77435900.0,0.0,1.0,67.1004,70.7148,63.4859,1.358,0.344,1.0139,67.1556,201.4557,21.4286,100.0,-439653994.591,10.7987,65.6241,198.5,198.85,198.1,198.64,175.560597561,65611830.0,0.0,1.0
2014-07-22,69.76,69.77,68.61,69.27,69.27,40301800.0,0.0,1.0,66.8219,69.9242,63.7195,1.1341,0.2061,0.9279,61.9478,146.7322,28.5714,92.8571,-513488224.8236,10.3604,65.4289,198.01,198.56,197.87,198.2,175.171719879,67677602.0,0.0,1.0
2014-07-21,68.81,69.96,68.5,69.4,69.4,49431600.0,0.0,1.0,66.6269,69.5757,63.6781,1.0375,0.1611,0.8764,62.5404,162.9049,35.7143,100.0,-519047093.7891,10.36,65.2309,197.09,197.5,196.43,197.34,174.411640771,67591618.0,0.0,1.0
2014-07-18,66.8,68.46,66.16,68.4199,68.4199,42262200.0,0.0,1.0,66.3819,69.1786,63.5851,0.8859,0.0498,0.8361,59.8516,81.1082,42.8571,100.0,-530558562.2823,10.3596,65.0089,196.35,197.91,196.24,197.71,174.73865155,124330419.0,0.0,1.0
2014-07-17,67.03,67.85,66.04,66.4099,66.4099,38024200.0,0.0,1.0,66.1779,68.9452,63.4107,0.7793,-0.0444,0.8237,53.4951,34.9022,50.0,21.4286,-571347097.7431,10.8485,64.8107,197.35,198.1,195.43,195.71,172.971025719,145398459.0,0.0,1.0
2014-07-16,67.54,67.94,67.07,67.66,67.66,29541600.0,0.0,1.0,66.1375,68.9136,63.3613,0.8366,0.0018,0.8348,58.8787,83.8585,57.1429,28.5714,-548864501.6989,11.2584,64.6144,198.11,198.26,197.42,197.96,174.959604779,80073242.0,0.0,1.0
2014-07-15,67.96,68.0899,66.26,67.165,67.165,44213200.0,0.0,1.0,65.9745,68.7567,63.1922,0.7702,-0.0641,0.8344,57.2987,70.4815,64.2857,35.7143,-559390818.9403,11.6458,64.4032,197.72,198.1,196.36,197.23,174.31442135,111346230.0,0.0,1.0
2014-07-14,67.13,68.17,66.9,67.9,67.9,38468000.0,0.0,1.0,65.8257,68.6551,62.9963,0.7247,-0.1256,0.8504,60.5042,104.4674,71.4286,42.8571,-558910004.3166,12.0536,64.1745,197.61,197.86,197.44,197.6,174.641432129,58657919.0,0.0,1.0
2014-07-11,65.28,66.59,64.79,66.34,66.34,39167800.0,0.0,1.0,65.6557,68.3725,62.9389,0.5813,-0.3005,0.8818,55.6099,16.5471,78.5714,50.0,-581021531.8756,12.2536,63.925,196.22,196.75,195.78,196.61,173.766457343,64243410.0,0.0,1.0
2014-07-10,63.31,65.34,63.05,64.8725,64.8725,44388200.0,0.0,1.0,65.5532,68.3133,62.7931,0.5486,-0.4083,0.9569,50.2216,-65.3086,85.7143,57.1429,-609309387.4312,12.8062,63.7473,195.22,196.86,195.06,196.34,173.527827855,99040407.0,0.0,1.0
2014-07-09,63.41,65.12,63.15,64.97,64.97,51378000.0,0.0,1.0,65.5986,68.3423,62.8549,0.6483,-0.4107,1.059,50.6006,-71.7318,92.8571,64.2857,-635574021.0556,12.9095,63.6212,196.73,197.3,196.31,197.12,174.21720193,72992322.0,0.0,1.0
2014-07-08,65.06,65.56,62.21,62.76,62.76,68855600.0,0.0,1.0,65.6386,68.3678,62.9095,0.7562,-0.4055,1.1617,41.2745,-130.2795,100.0,71.4286,-679127960.1419,12.9298,63.4927,197.15,197.22,195.76,196.24,173.439446564,108142552.0,0.0,1.0
2014-07-07,66.3,66.57,65.12,65.29,65.29,28707100.0,0.0,1.0,65.6446,68.3489,62.9404,1.1079,-0.1551,1.263,51.6375,2.7514,28.5714,78.5714,-632881661.6345,12.9512,63.3547,197.82,197.98,197.22,197.51,174.561888967,61696447.0,0.0,1.0
2014-07-03,66.855,67.0,65.76,66.29,66.29,25203200.0,0.0,1.0,65.5051,68.5362,62.474,1.2832,-0.0186,1.3018,56.8789,47.1047,35.7143,85.7143,-610905881.6345,13.2746,63.1415,197.79,198.29,197.64,198.2,175.171719879,52938832.0,0.0,1.0
2014-07-02,68.04,68.3,65.79,66.45,66.45,41805900.0,0.0,1.0,65.3499,68.5191,62.1807,1.3864,0.0799,1.3065,57.7498,79.5304,42.8571,92.8571,-607247352.6022,13.3429,62.919,197.05,197.48,196.96,197.23,174.31442135,52474832.0,0.0,1.0
2014-07-01,67.58,68.44,67.39,68.06,68.06,33166100.0,0.0,1.0,65.1944,68.4368,61.9521,1.4816,0.1951,1.2865,67.3912,149.8079,50.0,100.0,-587427025.5106,13.4021,62.721,196.2,197.63,196.13,197.03,174.137658767,90470121.0,0.0,1.0
2014-06-30,67.46,67.92,67.13,67.29,67.29,27102800.0,0.0,1.0,64.9349,68.0465,61.8234,1.4177,0.1799,1.2377,64.7798,142.9948,57.1429,85.7143,-596587186.463,12.7385,62.55,195.7,196.17,195.53,195.72,172.979863848,70504228.0,0.0,1.0
2014-06-27,67.31,67.7,66.84,67.6,67.6,46444300.0,0.0,1.0,64.7244,67.7383,61.7105,1.3938,0.2011,1.1927,66.779,158.0688,0.0,92.8571,-580462735.83,12.1937,62.3792,194.98,195.88,194.89,195.82,173.068245139,71453616.0,0.0,1.0
2014-06-26,68.0,68.0,66.9,67.13,67.13,47646700.0,0.0,1.0,64.5094,67.2754,61.7435,1.3116,0.1692,1.1425,65.2701,182.1014,7.1429,100.0,-616106035.83,11.6853,62.218,195.61,195.63,194.13,195.44,172.732396231,84311822.0,0.0,1.0
2014-06-25,65.58,67.48,65.57,67.44,67.44,44245500.0,0.0,1.0,64.3444,66.8465,61.8423,1.2354,0.1353,1.1002,67.1378,181.5838,14.2857,100.0,-588384319.4664,11.1233,62.0342,194.29,195.78,194.25,195.58,172.85613004,82781912.0,0.0,1.0
2014-06-24,65.36,67.17,65.27,65.72,65.72,57284100.0,0.0,1.0,64.1479,66.2285,62.0673,1.0887,0.0223,1.0663,61.4553,150.33,21.4286,100.0,-630776604.8067,10.6777,61.802,195.53,196.5,194.48,194.7,172.078374674,96236917.0,0.0,1.0
2014-06-23,64.32,65.66,64.22,65.37,65.37,34434000.0,0.0,1.0,64.0359,66.0041,62.0678,1.0606,-0.0001,1.0608,60.1534,91.667,28.5714,50.0,-600627078.4909,10.2962,61.5625,195.99,196.05,195.52,195.88,173.121273914,70611486.0,0.0,1.0
2014-06-20,64.46,64.81,63.35,64.5,64.5,46407900.0,0.0,1.0,63.835,66.0254,61.6446,1.0451,-0.0158,1.0608,56.7842,35.2206,35.7143,57.1429,-621191828.4909,10.3511,61.371,196.03,196.1,195.7,195.94,173.174302689,100587108.0,0.9367,1.0
2014-06-19,65.46,65.5756,64.21,64.3415,64.3415,34133800.0,0.0,1.0,63.636,66.2338,61.0381,1.0986,0.0338,1.0647,56.1571,74.6927,42.8571,64.2857,-647892264.1074,10.6951,61.2802,196.43,196.6,195.8,196.48,172.82537101,85928920.0,0.0,1.0
2014-06-18,64.49,65.75,64.05,65.6,65.6,35493200.0,0.0,1.0,63.4434,66.3555,60.5313,1.167,0.1107,1.0563,62.8854,106.9709,50.0,71.4286,-620332270.0535,10.7232,61.2057,194.83,196.37,194.4,196.26,172.631857259,105266767.0,0.0,1.0
2014-06-17,64.1,64.88,63.93,64.4,64.4,27636500.0,0.0,1.0,63.0914,66.53,59.6528,1.1092,0.0806,1.0286,58.481,73.8617,57.1429,78.5714,-649561964.1711,10.7529,61.1414,194.02,194.97,193.81,194.83,171.374017884,84833876.0,0.0,1.0
2014-06-16,64.16,64.88,63.75,64.19,64.19,30856800.0,0.0,1.0,62.8319,66.6036,59.0603,1.1416,0.1331,1.0085,57.6646,71.3616,0.0,85.7143,-649271053.6448,11.0635,61.0624,193.89,194.7,193.66,194.29,170.899029588,87424332.0,0.0,1.0
2014-06-13,64.7,64.97,63.83,64.5,64.5,29383800.0,0.0,1.0,62.5234,66.7786,58.2682,1.1876,0.2124,0.9752,59.2619,78.1383,0.0,92.8571,-642444327.9811,11.3905,60.9312,193.92,194.32,193.3,194.13,170.758292315,82017278.0,0.0,1.0
2014-06-12,65.85,66.47,64.06,64.2901,64.2901,55642800.0,0.0,1.0,62.1944,66.7914,57.5973,1.1976,0.2755,0.9221,58.5398,98.3239,7.1429,100.0,-647599380.6127,11.7075,60.8117,194.69,194.8,193.11,193.54,170.239323622,106350200.0,0.0,1.0
2014-06-11,65.32,65.8,64.9,65.781,65.781,44158300.0,0.0,1.0,61.9413,66.6056,57.2771,1.2142,0.361,0.8532,66.2893,124.2728,0.0,92.8571,-602581815.6998,11.9655,60.6817,194.9,195.12,194.48,194.92,171.4531826,68772479.0,0.0,1.0
2014-06-10,63.53,65.82,63.5,65.77,65.77,69206900.0,0.0,1.0,61.6438,66.042,57.2456,1.0659,0.303,0.763,66.2587,121.9563,0.0,100.0,-644875654.1442,11.9578,60.5094,195.34,195.64,194.92,195.6,172.051316009,57129440.0,0.0,1.0
2014-06-09,62.4,63.34,61.79,62.88,62.88,37573600.0,0.0,1.0,61.3468,65.3772,57.3164,0.8624,0.1752,0.6872,56.6608,50.6676,0.0,85.7143,-711099498.1098,11.9497,60.3284,195.35,196.05,195.17,195.58,172.03372385,65118828.0,0.0,1.0
2014-06-06,63.37,63.48,62.15,62.5,62.5,42386300.0,0.0,1.0,61.0648,65.4041,56.7255,0.8842,0.2408,0.6434,55.1014,58.6804,0.0,92.8571,-726371348.4323,12.5103,60.2354,194.87,195.43,194.78,195.38,171.857802259,78696219.0,0.0,1.0
2014-06-05,63.66,64.36,62.82,63.186,63.186,47352000.0,0.0,1.0,60.7778,65.4462,56.1094,0.9379,0.3547,0.5832,58.6381,89.8325,7.1429,100.0,-706293627.3797,13.1254,60.2331,193.41,194.65,192.7,194.45,171.039766861,92102592.0,0.0,1.0
2014-06-04,62.45,63.59,62.07,63.34,63.34,36514000.0,0.0,1.0,60.488,65.2413,55.7347,0.923,0.4285,0.4945,59.4334,84.888,14.2857,71.4286,-681449201.4057,13.5633,60.1083,192.47,193.3,192.27,193.19,169.931460837,55529372.0,0.0,1.0
2014-06-03,62.62,63.42,62.32,62.87,62.87,32217000.0,0.0,1.0,60.2475,64.8845,55.6104,0.8749,0.4875,0.3874,57.812,91.658,21.4286,78.5714,-705952017.1952,14.25,59.9485,192.43,192.9,192.25,192.8,169.588413735,65047193.0,0.0,1.0
2014-06-02,63.23,63.59,62.05,63.08,63.08,35947400.0,0.0,1.0,60.165,64.6693,55.6607,0.8486,0.583,0.2655,58.7868,104.4906,28.5714,85.7143,-705952017.1952,14.8982,59.7955,192.95,192.99,191.97,192.9,169.67637453,64655648.0,0.0,1.0
2014-05-30,63.95,64.17,62.56,63.3,63.3,45253500.0,0.0,1.0,60.034,64.3396,55.7284,0.7813,0.6615,0.1198,59.7672,133.9954,0.0,92.8571,-718090100.312,15.5806,59.7057,192.19,192.8,192.03,192.68,169.48286078,76315640.0,0.0,1.0
2014-05-29,63.84,64.3,63.51,63.83,63.83,42700000.0,0.0,1.0,59.9265,64.0017,55.8513,0.6616,0.7072,-0.0456,62.0833,172.3463,7.1429,100.0,-714436090.9953,16.156,59.6912,191.82,192.4,191.33,192.37,169.210182314,64376573.0,0.0,1.0
2014-05-28,63.39,64.14,62.62,63.51,63.51,47795000.0,0.0,1.0,59.724,63.3846,56.0634,0.4453,0.6676,-0.2224,61.2412,186.4863,0.0,100.0,-706328496.0586,16.4891,59.661,191.52,191.82,191.06,191.38,168.339370439,66722865.0,0.0,1.0
2014-05-27,61.62,63.51,61.57,63.48,63.48,55682000.0,0.0,1.0,59.456,62.7335,56.1785,0.1952,0.5845,-0.3893,61.1662,189.6794,7.1429,100.0,-714503956.5849,16.8775,59.5792,191.06,191.58,190.95,191.52,168.462515552,72010355.0,0.0,1.0
2014-05-23,60.41,61.45,60.15,61.351,61.351,38294000.0,0.0,1.0,59.089,62.1161,56.0618,-0.1237,0.4118,-0.5354,55.4836,108.5194,14.2857,92.8571,-768463832.8735,17.4337,59.4925,189.76,190.48,189.59,190.35,167.433374245,60156088.0,0.0,1.0
2014-05-22,60.94,61.48,60.4,60.52,60.52,54200000.0,0.0,1.0,58.9069,61.8032,56.0107,-0.3121,0.3262,-0.6384,52.9904,112.2995,21.4286,0.0,-800925362.1043,18.1622,59.483,189.18,189.98,188.86,189.59,166.764872199,61549345.0,0.0,1.0
2014-05-21,58.56,60.5,58.25,60.49,60.49,58992000.0,0.0,1.0,58.9244,61.8633,55.9855,-0.4635,0.2564,-0.7199,52.9019,45.7764,28.5714,0.0,-758769806.5488,18.9916,59.4796,188.09,189.22,188.06,189.13,166.36025254,89093285.0,0.0,1.0
2014-05-20,59.5,60.19,58.18,58.56,58.56,53931000.0,0.0,1.0,58.9679,62.0218,55.9141,-0.647,0.137,-0.784,46.9396,-5.3402,35.7143,7.1429,-817237433.2154,19.6052,59.5896,188.65,188.67,187.07,187.55,164.970471971,111644478.0,0.0,1.0
2014-05-19,57.89,59.56,57.57,59.21,59.21,43034000.0,0.0,1.0,59.1915,62.7118,55.6711,-0.6752,0.1431,-0.8183,48.8745,-22.6429,0.0,14.2857,-783698254.1109,20.1682,59.7281,187.69,188.89,187.52,188.74,166.017205437,63839398.0,0.0,1.0
2014-05-16,58.31,58.45,57.31,58.0199,58.0199,47933000.0,0.0,1.0,59.293,62.9249,55.661,-0.7676,0.0865,-0.8541,45.0215,-64.0919,0.0,21.4286,-811594666.1712,20.5935,59.9288,187.51,188.13,186.72,188.05,165.410275948,97457678.0,0.0,1.0
2014-05-15,59.26,59.38,57.52,57.919,57.919,56814000.0,0.0,1.0,59.339,62.9283,55.7496,-0.7532,0.1225,-0.8757,44.6933,-54.4894,7.1429,28.5714,-823359274.4169,20.7383,60.1526,188.68,188.72,186.48,187.4,164.838530778,154956399.0,0.0,1.0
2014-05-14,59.53,60.45,58.95,59.23,59.23,47429000.0,0.0,1.0,59.429,62.9612,55.8968,-0.7135,0.1928,-0.9063,48.1615,2.8802,14.2857,0.0,-790920313.1265,20.9311,60.4106,189.79,189.88,188.79,189.06,166.298679983,72366848.0,0.0,1.0
2014-05-13,59.66,60.89,59.51,59.83,59.83,48525000.0,0.0,1.0,59.422,62.9563,55.8877,-0.786,0.1685,-0.9545,49.804,30.7782,21.4286,7.1429,-761198139.7932,21.4138,60.6596,190.04,190.42,189.77,189.96,167.090327143,66453965.0,0.0,1.0
2014-05-12,57.98,59.9,57.98,59.83,59.83,48575000.0,0.0,1.0,59.375,62.9114,55.8386,-0.9282,0.0684,-0.9966,49.804,-6.11,28.5714,14.2857,-735177487.6193,22.0353,60.8824,188.8,189.88,188.0,189.79,166.94079379,86940045.0,0.0,1.0
2014-05-09,56.85,57.65,56.38,57.24,57.24,52584000.0,0.0,1.0,59.31,62.8583,55.7617,-1.0962,-0.0825,-1.0137,42.5062,-104.9366,35.7143,21.4286,-780210560.536,22.4428,61.0796,187.71,188.04,186.83,187.96,165.331111232,83678568.0,0.0,1.0
2014-05-08,57.23,58.82,56.5,56.76,56.76,61251000.0,0.0,1.0,59.406,62.8267,55.9853,-1.031,-0.0379,-0.9931,41.0309,-102.9758,42.8571,28.5714,-798842686.5202,22.2593,61.3694,187.71,189.05,187.08,187.68,165.084821005,93617513.0,0.0,1.0
2014-05-07,58.77,59.3,56.26,57.39,57.39,78587000.0,0.0,1.0,59.6885,63.1216,56.2554,-0.8839,0.0998,-0.9836,42.3555,-98.2511,50.0,35.7143,-751320358.934,22.0864,61.7223,187.41,187.97,186.01,187.88,165.260742596,106500480.0,0.0,1.0
2014-05-06,60.98,61.15,58.49,58.53,58.53,55901000.0,0.0,1.0,59.7285,63.071,56.386,-0.7474,0.2612,-1.0086,44.7849,-16.0085,57.1429,42.8571,-731156589.1972,21.9044,62.0401,188.0,188.13,186.74,186.78,164.293173845,85454226.0,0.0,1.0
2014-05-05,59.67,61.35,59.18,61.22,61.22,46057000.0,0.0,1.0,59.6495,63.1715,56.1276,-0.6784,0.3955,-1.0739,51.2225,44.3607,64.2857,50.0,-676936822.2799,22.086,62.3776,187.14,188.55,186.62,188.42,165.735730892,75882739.0,0.0,1.0
2014-05-02,61.3,61.89,60.18,60.46,60.46,54189000.0,0.0,1.0,59.426,63.0857,55.7662,-0.8544,0.3184,-1.1727,49.3109,61.7235,71.4286,57.1429,-717475472.0494,22.4007,62.5921,188.31,189.14,187.78,188.06,165.419072028,98121662.0,0.0,1.0
2014-05-01,60.43,62.28,60.21,61.15,61.15,82429000.0,0.0,1.0,59.3775,63.0067,55.7483,-0.9891,0.2632,-1.2523,50.9957,79.4319,78.5714,64.2857,-681032577.3126,22.9143,62.8516,188.22,188.84,187.73,188.33,165.656566176,93019095.0,0.0,1.0
2014-04-30,57.58,59.85,57.16,59.78,59.78,76093000.0,0.0,1.0,59.456,63.2969,55.615,-1.217,0.1011,-1.3181,47.7013,-24.8095,85.7143,71.4286,-673466630.4527,23.4604,63.1121,187.44,188.5,187.18,188.31,165.638974017,101507717.0,0.0,1.0
2014-04-29,56.09,58.28,55.84,58.15,58.15,75557000.0,0.0,1.0,59.598,63.6788,55.5171,-1.3507,-0.0073,-1.3434,43.5054,-88.2931,92.8571,78.5714,-745599399.9694,23.4447,63.3376,187.48,188.04,187.08,187.75,165.146393562,84097551.0,0.0,1.0
2014-04-28,58.05,58.31,54.66,56.14,56.14,107758000.0,0.0,1.0,59.7025,63.7364,55.6685,-1.3357,0.0059,-1.3416,37.7903,-141.5643,100.0,85.7143,-813105244.2317,23.0036,63.5691,187.05,187.69,184.96,186.88,164.381134641,135121094.0,0.0,1.0
2014-04-25,59.97,60.01,57.57,57.71,57.71,92502000.0,0.0,1.0,59.896,63.5843,56.2077,-1.0925,0.2506,-1.3431,40.7826,-72.7574,7.1429,92.8571,-792734553.8208,22.5394,63.8771,187.22,187.33,185.87,186.29,163.862165948,100380205.0,0.0,1.0
2014-04-24,63.6,63.65,59.77,60.87,60.87,138769000.0,0.0,1.0,60.059,63.6328,56.4851,-0.926,0.4798,-1.4057,47.8663,63.3071,14.2857,100.0,-710847537.4273,22.4898,64.1578,188.37,188.39,186.93,187.83,165.216762198,88169916.0,0.0,1.0
2014-04-23,63.45,63.48,61.26,61.36,61.36,96565000.0,0.0,1.0,60.0347,63.5928,56.4767,-1.0218,0.5039,-1.5257,49.0942,90.1082,21.4286,0.0,-650761991.0356,22.8256,64.3676,187.82,187.92,187.3,187.45,164.882511175,73869384.0,0.0,1.0
2014-04-22,62.65,63.44,62.22,63.0301,63.0301,60631000.0,0.0,1.0,60.2112,64.322,56.1004,-1.1791,0.4726,-1.6517,53.432,114.6859,28.5714,7.1429,-562896540.5851,23.4709,64.5798,187.23,188.4,187.13,187.89,165.269538676,85790307.0,0.0,1.0
2014-04-21,59.46,61.24,59.15,61.24,61.24,60364000.0,0.0,1.0,60.2647,64.5452,55.9842,-1.5327,0.2371,-1.7698,48.9419,6.2348,35.7143,14.2857,-582785496.4868,24.3487,64.7736,186.44,187.1,186.21,187.04,164.521871914,68329343.0,0.0,1.0
2014-04-17,59.3,60.58,58.72,58.94,58.94,88040000.0,0.0,1.0,60.5647,65.809,55.3204,-1.7796,0.0495,-1.8291,42.3048,-43.5927,42.8571,21.4286,-643149496.4868,24.7045,64.9573,185.88,186.91,185.56,186.39,163.950126743,105254649.0,0.0,1.0
2014-04-16,59.79,60.19,57.74,59.72,59.72,78774000.0,0.0,1.0,60.9662,66.8429,55.0895,-1.8345,0.0069,-1.8415,44.1105,-54.0424,50.0,28.5714,-575936163.1534,24.8956,65.2246,185.47,186.14,184.65,186.13,163.721428675,105196633.0,0.0,1.0
2014-04-15,59.29,59.68,55.88,59.09,59.09,108623000.0,0.0,1.0,61.3922,68.0316,54.7528,-1.9574,-0.1143,-1.8432,42.2622,-83.5519,57.1429,0.0,-624486669.2759,24.9889,65.4331,183.32,184.33,181.51,184.2,162.023785321,157092533.0,0.0,1.0
2014-04-14,60.09,60.45,57.78,58.89,58.89,72325000.0,0.0,1.0,61.8972,69.2567,54.5377,-2.0217,-0.2071,-1.8146,41.6938,-68.6308,64.2857,0.0,-699379369.2759,24.9479,65.6383,182.93,183.37,181.44,182.94,160.915479298,132381601.0,0.0,1.0
2014-04-11,57.6,60.31,57.31,58.53,58.53,91452000.0,0.0,1.0,62.3897,70.1838,54.5956,-2.054,-0.2911,-1.7628,40.7183,-79.6607,71.4286,0.0,-687189762.5343,25.2262,65.8433,182.14,183.42,181.31,181.51,159.657639922,167250792.0,0.0,1.0
2014-04-10,63.08,63.18,58.68,59.16,59.16,114988000.0,0.0,1.0,62.8492,70.7616,54.9368,-2.0286,-0.3385,-1.6901,41.8562,-53.4626,78.5714,0.0,-670118722.5343,25.4826,66.0633,187.08,187.17,182.93,183.16,161.108993048,172959331.0,0.0,1.0
2014-04-09,59.63,62.4558,59.1882,62.41,62.41,100215000.0,0.0,1.0,63.3327,71.4631,55.2023,-2.0309,-0.4254,-1.6054,48.3254,-39.7355,85.7143,0.0,-579661495.8676,25.9912,66.1956,185.6,187.15,185.06,187.09,164.565852312,100253612.0,0.0,1.0
2014-04-08,57.68,58.71,57.17,58.1901,58.1901,78836000.0,0.0,1.0,63.7562,72.5088,55.0036,-2.3351,-0.836,-1.4991,36.4906,-102.9517,92.8571,0.0,-677067188.1188,26.3472,66.2566,184.26,185.4,183.59,185.1,162.815432481,112659755.0,0.0,1.0
2014-04-07,55.9,58.0,55.44,56.95,56.95,108488000.0,0.0,1.0,64.3517,73.129,55.5744,-2.2598,-0.9698,-1.2901,32.257,-135.9261,100.0,0.0,-702673530.4565,25.661,66.3906,185.95,186.26,183.96,184.34,162.146930435,140802699.0,0.0,1.0
2014-04-04,59.94,60.2,56.32,56.749,56.749,125214400.0,0.0,1.0,65.1057,73.8006,56.4108,-2.0046,-0.957,-1.0476,31.5704,-136.0558,100.0,7.1429,-722167467.9565,24.7084,66.5748,189.66,189.7,186.1,186.4,163.958922823,169380705.0,0.0,1.0
2014-04-03,62.55,63.17,59.13,59.49,59.49,83859000.0,0.0,1.0,65.7582,73.7794,57.7371,-1.6292,-0.8209,-0.8084,36.2185,-101.6364,64.2857,14.2857,-624642231.6678,23.8193,66.7101,189.17,189.22,188.05,188.63,165.920448562,77435320.0,0.0,1.0
2014-04-02,63.21,63.91,62.21,62.72,62.72,66277000.0,0.0,1.0,66.3257,74.0947,58.5567,-1.4055,-0.8023,-0.6031,43.1738,-69.2486,71.4286,0.0,-555728399.9847,23.2885,66.7776,188.49,189.13,188.14,188.88,166.140350551,78680761.0,0.0,1.0
2014-04-01,60.46,62.66,60.24,62.62,62.62,59291000.0,0.0,1.0,66.7682,74.6723,58.8642,-1.4284,-1.0258,-0.4026,42.8584,-101.0074,78.5714,7.1429,-529217599.9847,23.2832,66.7783,187.62,188.36,187.0,188.25,165.586197539,89193125.0,0.0,1.0
2014-03-31,60.78,61.52,59.87,60.24,60.24,53011000.0,0.0,1.0,67.0772,74.7893,59.3652,-1.4266,-1.2805,-0.1461,34.8674,-146.7158,85.7143,0.0,-586548566.9268,22.8532,66.7498,186.67,187.3,185.52,187.01,164.495483675,99744911.0,0.0,1.0
2014-03-28,61.34,61.95,59.335,60.01,60.01,67052000.0,0.0,1.0,67.4357,74.4809,60.3905,-1.1612,-1.3352,0.174,34.0397,-181.8903,92.8571,7.1429,-557312197.2298,21.9854,66.8081,185.11,186.42,185.0,185.49,163.158479583,101641547.0,0.0,1.0
2014-03-27,60.51,61.9,57.98,60.97,60.97,112650000.0,0.0,1.0,67.8582,74.0309,61.6855,-0.7822,-1.29,0.5078,35.8032,-234.4301,100.0,14.2857,-524875952.488,21.072,66.8348,184.75,185.34,183.9,184.58,162.358036344,142382757.0,0.0,1.0
2014-03-26,64.74,64.95,60.37,60.385,60.385,97503900.0,0.0,1.0,68.2567,73.5682,62.9453,-0.3849,-1.2152,0.8303,33.8644,-249.0111,100.0,21.4286,-584074676.9778,20.093,66.6488,187.04,187.34,184.92,184.97,162.701083447,119842897.0,0.0,1.0
2014-03-25,64.89,66.19,63.78,64.89,64.89,68786000.0,0.0,1.0,68.7005,72.6033,64.7976,0.1875,-0.9466,1.1341,43.192,-175.081,92.8571,28.5714,-487209448.8118,19.4474,66.5177,186.37,186.94,185.27,186.31,163.879758107,103851737.0,0.0,1.0
2014-03-24,67.19,67.36,63.36,64.1,64.1,85696000.0,0.0,1.0,68.9485,72.4623,65.4347,0.4566,-0.9142,1.3708,40.5245,-208.8844,100.0,35.7143,-481786486.1562,19.4678,66.2342,186.84,187.07,184.62,185.43,163.105703106,121411145.0,0.0,1.0
2014-03-21,67.53,67.92,66.1786,67.24,67.24,59999900.0,0.0,1.0,69.2825,72.0878,66.4772,0.8739,-0.7254,1.5993,49.0201,-128.4111,100.0,42.8571,-427798006.1562,19.4893,65.993,187.71,189.02,186.03,186.2,163.783001232,163127905.0,0.8246,1.0
2014-03-20,68.01,68.23,66.82,66.97,66.97,44439000.0,0.0,1.0,69.35,72.017,66.683,1.074,-0.7066,1.7806,48.1523,-131.519,7.1429,50.0,-440939135.0525,20.2442,65.7277,186.25,187.89,185.92,187.75,164.418246782,117240972.0,0.0,1.0
2014-03-19,69.17,69.29,67.465,68.24,68.24,43981000.0,0.0,1.0,69.483,71.9171,67.0488,1.3414,-0.6159,1.9573,52.0203,-76.2037,14.2857,57.1429,-405955241.4355,21.2315,65.4912,187.68,187.94,185.47,186.66,163.463701434,176267253.0,0.0,1.0
2014-03-18,68.76,69.6,68.3,69.19,69.19,40827000.0,0.0,1.0,69.474,71.9277,67.0203,1.5338,-0.5775,2.1113,55.0943,-28.1261,21.4286,64.2857,-399327967.4629,22.2287,65.248,186.71,187.91,186.51,187.66,164.339431111,101804519.0,0.0,1.0
2014-03-17,68.18,68.95,66.62,68.7399,68.7399,52197000.0,0.0,1.0,69.3795,72.009,66.75,1.6604,-0.5953,2.2556,53.8957,-75.0085,28.5714,71.4286,-414402552.0783,23.0123,64.9257,185.59,186.77,185.51,186.33,163.174710641,98359454.0,0.0,1.0
