date,Googl_open,Googl_high,Googl_low,Googl_close,Googl_adjusted_close,Googl_volume,Googl_dividend,Googl_split_coefficent,Googl_Real Upper Band,Googl_Real Middle Band,Googl_Real Lower Band,Googl_MACD_Hist,Googl_MACD_Signal,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down,Googl_Chaikin A/D,Googl_ADX,Googl_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2008-04-21,539.0,542.59,530.29,537.79,269.727623334,14864500.0,0.0,1.0,259.9285,233.3413,206.7541,4.5402,-0.0878,4.4523,68.9101,283.9174,92.8571,78.5714,210166936.1775,25.8922,228.8311,138.229996,138.979996,137.850006,138.550003,107.201695221,118587400.0,0.0,1.0
2008-04-18,535.0,547.7,524.77,539.41,270.540131468,36434700.0,0.0,1.0,252.0973,231.4046,210.7119,3.0486,-1.2229,1.8258,69.4987,407.0652,100.0,0.0,206903997.1519,25.9868,228.4551,138.940002,139.559998,138.259995,138.479996,107.147527997,218530600.0,0.0,1.0
2008-04-17,455.64,459.37,446.52,449.54,225.465991918,26679200.0,0.0,1.0,240.2671,228.7499,217.2327,0.349,-1.985,-1.636,45.5342,-28.349,42.8571,7.1429,196814143.4695,26.0864,227.9968,136.020004,137.25,135.660004,137.050003,106.041085049,179665700.0,0.0,1.0
2008-04-16,444.3,458.28,441.0,455.03,228.219491708,15246100.0,0.0,1.0,240.9158,228.31,215.7042,0.631,-2.0723,-1.4413,47.6582,-23.7674,50.0,14.2857,210953081.3659,26.5303,228.7424,134.539993,136.910004,134.520004,136.850006,105.886339347,189268900.0,0.0,1.0
2008-04-15,451.66,459.72,443.72,446.84,224.111811693,9146000.0,0.0,1.0,240.9976,227.912,214.8265,0.7779,-2.23,-1.4521,44.0424,-25.1444,57.1429,21.4286,201441914.8152,26.9573,229.4184,133.580002,133.690002,132.330002,133.240005,103.093136759,172389200.0,0.0,1.0
2008-04-14,457.16,457.45,450.15,451.66,226.529274168,7677500.0,0.0,1.0,242.2875,227.2357,212.1839,1.3979,-2.4245,-1.0266,45.7703,2.1128,64.2857,28.5714,207020974.815,27.4738,230.4566,133.190002,133.539993,132.550003,132.929993,102.853268039,160522000.0,0.0,1.0
2008-04-11,464.07,467.26,455.01,457.45,229.433238428,8331000.0,0.0,1.0,242.3031,226.8911,211.4792,2.0592,-2.774,-0.7148,47.865,40.6383,71.4286,35.7143,211522303.5836,28.1762,231.4671,134.490005,135.119995,133.009995,133.380005,103.201460375,222973300.0,0.0,1.0
2008-04-10,464.96,473.864,461.85,469.08,235.266244358,10134600.0,0.0,1.0,242.0251,226.529,211.0329,2.6868,-3.2888,-0.602,52.332,87.0699,78.5714,0.0,216534505.2149,29.0366,232.4348,135.419998,136.669998,134.899994,136.020004,105.244133504,192967800.0,0.0,1.0
2008-04-09,469.13,472.0,457.54,464.19,232.813673507,12084100.0,0.0,1.0,240.9499,225.8043,210.6586,2.9173,-3.9605,-1.0432,50.5294,77.5262,85.7143,7.1429,214471143.1719,30.115,233.0493,136.610001,136.800003,134.889999,135.830002,105.097121335,195610600.0,0.0,1.0
2008-04-08,473.04,474.14,462.01,467.81,234.629278104,9084900.0,0.0,1.0,240.1432,225.1936,210.2441,3.3483,-4.6898,-1.3414,51.878,104.2502,92.8571,14.2857,215440545.3842,31.1945,233.7636,136.190002,136.919998,135.949997,136.820007,105.863127917,148937300.0,0.0,1.0
2008-04-07,477.03,485.44,473.53,476.82,239.148227669,11875100.0,0.0,1.0,239.9982,223.8347,207.6712,3.6394,-5.5269,-1.8874,55.2882,173.3764,100.0,0.0,215837494.8505,32.4386,234.3765,137.869995,138.570007,136.740005,136.960007,105.971451534,154245500.0,0.0,1.0
2008-04-04,457.01,477.83,456.2,471.09,236.274356303,11782600.0,0.0,1.0,237.5103,222.7446,207.9789,3.4197,-6.4367,-3.017,53.4824,150.5075,100.0,7.1429,221151876.2948,34.0338,234.7292,137.119995,137.960007,136.119995,136.889999,105.917283536,204446800.0,0.0,1.0
2008-04-03,461.73,463.29,448.13,455.12,228.264631049,13543200.0,0.0,1.0,235.3562,221.7819,208.2075,3.1694,-7.2916,-4.1222,48.0529,94.053,92.8571,14.2857,216712292.8453,35.5073,235.1131,135.960007,137.440002,135.710007,137.039993,106.03333991,175884800.0,0.0,1.0
2008-04-02,469.9,475.74,460.39,465.7,233.571011336,11986000.0,0.0,1.0,234.9091,221.5958,208.2825,3.4266,-8.084,-4.6574,51.7701,185.9105,100.0,21.4286,217766446.9331,36.6421,235.7611,137.050003,137.669998,135.979996,136.699997,105.770271366,210910800.0,0.0,1.0
2008-04-01,447.74,466.5,446.87,465.71,233.576026818,12174000.0,0.0,1.0,233.2252,221.0667,208.9081,3.1276,-8.9406,-5.8131,51.7736,160.967,100.0,28.5714,221459852.7975,38.1244,236.1339,133.610001,136.839996,133.509995,136.610001,105.700637851,254547300.0,0.0,1.0
2008-03-31,435.64,442.69,432.01,440.47,220.916949459,8883900.0,0.0,1.0,232.2343,220.8487,209.4632,2.5185,-9.7225,-7.204,42.6467,-18.1832,64.2857,35.7143,210265726.4609,39.4126,236.7632,131.289993,132.729996,131.089996,131.970001,102.110483718,166692100.0,0.0,1.0
2008-03-28,447.46,453.569,434.31,438.08,219.718249187,8743600.0,0.0,1.0,234.8524,221.6189,208.3853,2.7664,-10.3522,-7.5857,41.6762,-1.7222,71.4286,42.8571,205075133.2037,39.9785,238.3159,132.990005,133.360001,131.059998,131.509995,101.754558623,180896100.0,0.0,1.0
2008-03-27,446.0,448.61,440.49,444.08,222.727538575,11652700.0,0.0,1.0,237.6353,222.5545,207.4737,3.2033,-11.0438,-7.8405,43.3877,3.3697,78.5714,50.0,210395567.7231,40.6201,239.6975,134.199997,134.440002,132.360001,132.779999,102.737211664,225153200.0,0.0,1.0
2008-03-26,452.59,462.87,449.29,458.19,229.804384119,10440900.0,0.0,1.0,239.6475,223.2762,206.9049,3.4865,-11.8446,-8.358,47.662,61.9519,85.7143,57.1429,211744525.6034,41.4185,241.0322,134.460007,135.089996,133.110001,133.199997,103.062180965,196934300.0,0.0,1.0
2008-03-25,457.46,457.47,446.0,450.78,226.087911725,11651500.0,0.0,1.0,240.0879,223.4267,206.7654,3.0986,-12.7162,-9.6176,45.0208,32.5536,92.8571,64.2857,208500004.3943,42.4383,242.2583,134.860001,135.550003,133.770004,134.850006,104.338859118,192947200.0,0.0,1.0
2008-03-24,438.43,465.78,437.72,460.56,230.993053427,13513400.0,0.0,1.0,243.2263,224.321,205.4156,2.7839,-13.4909,-10.7069,47.9887,32.4703,0.0,71.4286,210440228.0196,43.3358,243.708,133.309998,135.809998,133.240005,134.720001,104.238269034,208977300.0,0.0,1.0
2008-03-20,427.32,435.7,417.5,433.55,217.446235699,19806900.0,0.0,1.0,248.4688,225.5056,202.5425,1.7458,-14.1868,-12.4411,37.4065,-75.7656,0.0,78.5714,201954621.8904,44.2806,245.1366,130.050003,132.910004,129.259995,132.080002,102.195595905,245320700.0,0.642,1.0
2008-03-19,441.11,447.5,431.67,432.0,216.66883594,12345600.0,0.0,1.0,252.6374,227.2437,201.85,1.5292,-14.6233,-13.0941,36.7205,-52.8732,7.1429,85.7143,186827374.0863,44.2209,246.5794,134.139999,134.649994,130.039993,130.320007,100.346103813,345971600.0,0.0,1.0
2008-03-18,428.98,440.84,425.5301,439.16,220.259921276,14459900.0,0.0,1.0,256.8307,229.1747,201.5186,1.3475,-15.0056,-13.6581,38.532,-63.4039,14.2857,92.8571,198658249.1347,44.3792,248.4897,130.619995,133.690002,129.979996,133.630005,102.894794613,334416600.0,0.0,1.0
2008-03-17,427.99,433.71,412.11,419.87,210.585055894,15760600.0,0.0,1.0,260.4685,230.9248,201.3811,0.7976,-15.3425,-14.5448,29.8777,-103.7666,21.4286,100.0,187371803.1755,44.2813,250.5095,126.57,129.259995,126.07,128.300003,98.7907054077,405311100.0,0.0,1.0
2008-03-14,442.98,449.34,430.62,437.92,219.638001469,13135600.0,0.0,1.0,265.3131,233.6776,202.0421,1.0618,-15.5419,-14.4801,34.0422,-66.7141,0.0,71.4286,191808120.2132,43.889,252.778,132.770004,132.809998,127.779999,129.610001,99.7994008362,484687800.0,0.0,1.0
2008-03-13,432.67,446.98,428.78,443.01,222.190881967,15437700.0,0.0,1.0,270.1078,236.0431,201.9785,0.6988,-15.8073,-15.1085,35.3317,-71.7639,0.0,78.5714,194699074.9155,43.7355,255.0103,129.610001,132.639999,128.600006,131.649994,101.370190725,351504200.0,0.0,1.0
2008-03-12,440.01,447.88,438.07,440.18,220.771500472,13290400.0,0.0,1.0,274.4919,238.3405,202.1891,0.0313,-15.982,-15.9508,34.0418,-71.7626,0.0,85.7143,185996283.5957,43.4771,257.4508,132.740005,133.770004,131.160004,131.360001,101.146896787,229161100.0,0.0,1.0
2008-03-11,425.26,440.15,424.65,439.8399,220.600923919,17636100.0,0.0,1.0,276.6595,240.2943,203.9291,-0.6595,-15.9898,-16.6493,33.8946,-92.5708,7.1429,92.8571,193569508.4696,43.338,260.1296,130.720001,132.720001,128.949997,132.600006,102.101697767,341440600.0,0.0,1.0
2008-03-10,428.83,431.0,413.04,413.62,207.450379448,15959200.0,0.0,1.0,278.6269,242.3336,206.0402,-1.4564,-15.825,-17.2813,21.3305,-134.7237,0.0,100.0,176639080.0298,42.8807,262.6174,129.839996,129.929993,127.589996,128.0,98.559703792,235683600.0,0.0,1.0
2008-03-07,428.88,440.0,426.24,433.35,217.345926052,16127400.0,0.0,1.0,278.1394,244.9183,211.6972,-1.0368,-15.4609,-16.4977,24.597,-123.9895,7.1429,100.0,191567507.6474,42.0185,265.5403,129.770004,131.740005,128.580002,129.710007,99.8764052248,326434600.0,0.0,1.0
2008-03-06,447.69,453.3,431.18,432.7,217.019919702,14925200.0,0.0,1.0,277.5781,246.7138,215.8495,-1.0635,-15.2017,-16.2651,24.2421,-130.6455,0.0,100.0,191028364.9159,41.2605,268.297,132.979996,133.220001,130.550003,131.059998,100.915895171,247911700.0,0.0,1.0
2008-03-05,445.25,454.17,444.0,447.6999,224.543093017,14858300.0,0.0,1.0,276.1774,248.4444,220.7115,-0.7627,-14.9358,-15.6985,26.9615,-128.3276,7.1429,92.8571,203902362.0217,40.5211,270.7919,133.419998,134.770004,132.339996,133.830002,103.048791841,270681400.0,0.0,1.0
2008-03-04,450.95,453.36,435.78,444.6,222.988343655,27216100.0,0.0,1.0,275.4738,249.9265,224.3792,-0.7677,-14.7451,-15.5129,25.3546,-165.9818,14.2857,100.0,207949605.1558,39.9001,273.3191,132.229996,133.399994,130.990005,132.990005,102.401996094,282513100.0,0.0,1.0
2008-03-03,471.51,472.72,450.11,457.02,229.217572688,15093800.0,0.0,1.0,273.5943,251.2012,228.8081,-0.3388,-14.5532,-14.892,27.6149,-152.6434,21.4286,71.4286,207856717.4391,39.2141,275.9823,133.139999,133.809998,132.240005,133.5,102.794691064,189483500.0,0.0,1.0
2008-02-29,476.5,479.74,464.65,471.18,236.319495644,18831900.0,0.0,1.0,272.8635,252.6777,232.4919,-0.0487,-14.4685,-14.5172,30.4926,-134.5356,28.5714,78.5714,213724674.1849,38.6722,278.845,135.600006,135.679993,132.779999,133.820007,103.041095714,252715200.0,0.0,1.0
2008-02-28,470.5,479.09,467.36,475.39,238.431013698,13160600.0,0.0,1.0,277.7354,255.0129,232.2905,-0.0945,-14.4563,-14.5508,31.3958,-135.4137,35.7143,85.7143,216258057.6823,38.302,281.5284,137.240005,137.960007,136.550003,136.869995,105.389579416,170831100.0,0.0,1.0
2008-02-27,460.13,475.49,459.64,472.86,237.162096673,20223500.0,0.0,1.0,279.8129,256.8406,233.8683,-0.1643,-14.4327,-14.597,30.2427,-164.7952,42.8571,92.8571,211399967.4859,37.9511,284.2379,137.559998,139.139999,137.410004,138.220001,106.429080912,168395800.0,0.0,1.0
2008-02-26,461.2,466.47,446.85,464.19,232.813673507,46528000.0,0.0,1.0,281.3577,258.7881,236.2185,0.0772,-14.3917,-14.3144,26.301,-225.326,50.0,100.0,197887862.4362,37.4491,287.1177,136.75,138.949997,136.5,138.360001,106.536880588,212420700.0,0.0,1.0
2008-02-25,505.95,506.5,485.74,486.44,243.973121654,16728800.0,0.0,1.0,281.9168,261.0899,240.263,1.1081,-14.411,-13.3028,30.3937,-115.2688,57.1429,100.0,162173709.5265,36.586,290.0837,135.539993,137.649994,134.779999,137.330002,105.743783741,190107000.0,0.0,1.0
2008-02-22,502.06,509.0,497.5501,507.8,254.686191876,11020700.0,0.0,1.0,284.6534,263.0951,241.5369,1.7336,-14.688,-12.9544,35.2886,-73.8573,64.2857,14.2857,177774363.0909,36.1985,292.8974,134.970001,135.850006,132.860001,135.619995,104.427082308,205491000.0,0.0,1.0
2008-02-21,512.85,513.21,499.5,502.86,252.208543613,11344200.0,0.0,1.0,288.5336,264.7675,241.0015,1.7093,-15.1214,-13.412,32.9703,-77.7057,0.0,21.4286,169063698.9841,35.9854,295.3165,136.660004,137.009995,134.070007,134.789993,103.787982689,201051200.0,0.0,1.0
2008-02-20,503.51,511.01,498.82,509.0,255.288049753,13311000.0,0.0,1.0,289.3588,265.9151,242.4714,1.9999,-15.5487,-13.5488,34.3924,-81.0127,7.1429,28.5714,174847503.3609,35.7939,297.7469,133.990005,136.550003,133.759995,135.919998,104.658083924,220085700.0,0.0,1.0
2008-02-19,534.94,535.06,506.5,508.95,255.262972342,12688000.0,0.0,1.0,293.5014,267.8047,242.1079,2.2089,-16.0487,-13.8398,34.3709,-53.6215,14.2857,35.7143,165926185.0673,35.509,300.0125,136.720001,136.889999,134.610001,135.520004,104.35008947,145190000.0,0.0,1.0
2008-02-15,528.31,532.66,524.33,529.64,265.640005248,10469700.0,0.0,1.0,298.8867,270.0942,241.3018,2.5935,-16.6009,-14.0074,39.2972,-26.1851,21.4286,42.8571,176437322.3218,35.33,302.1242,134.5,135.220001,133.910004,135.139999,104.057486499,154110300.0,0.0,1.0
2008-02-14,538.35,541.04,531.0,532.25,266.949046132,12940400.0,0.0,1.0,303.6177,271.8785,240.1393,2.1751,-17.2493,-15.0742,39.9682,-18.6825,0.0,50.0,173559097.4738,35.4448,303.9262,136.949997,137.0,134.789993,135.169998,104.08058566,215207200.0,0.0,1.0
2008-02-13,522.5,534.99,518.69,534.62,268.13771544,13236100.0,0.0,1.0,309.466,273.9775,238.489,1.4433,-17.7931,-16.3497,40.5521,-37.4798,7.1429,57.1429,183277286.3195,35.6875,305.6437,136.009995,137.059998,135.139999,136.369995,105.004580573,181967800.0,0.0,1.0
2008-02-12,523.39,530.6,513.03,518.09,259.847123176,13311200.0,0.0,1.0,317.1331,276.5612,235.9893,0.2929,-18.1539,-17.861,34.34,-61.6012,14.2857,64.2857,170642089.0202,35.731,307.5915,134.910004,136.309998,133.979996,134.990005,103.941991466,256654400.0,0.0,1.0
2008-02-11,520.52,523.71,513.4,521.16,261.386876246,11640300.0,0.0,1.0,325.4782,279.965,234.4517,-0.459,-18.2271,-18.6861,34.9702,-69.3907,0.0,71.4286,176286280.2564,35.6229,309.7978,133.100006,134.229996,132.039993,133.75,102.987190486,188576300.0,0.0,1.0
2008-02-08,509.41,517.73,508.7,516.69,259.144955652,13644100.0,0.0,1.0,330.7585,282.9013,235.0441,-1.5117,-18.1124,-19.6241,33.3156,-83.0371,0.0,78.5714,170404033.6032,35.2667,312.0321,133.089996,134.220001,132.100006,133.070007,102.463597449,221643500.0,0.0,1.0
2008-02-07,496.86,514.19,494.76,504.95,253.256779416,15841900.0,0.0,1.0,335.9496,286.1623,236.3751,-2.5732,-17.7345,-20.3077,28.9041,-105.266,0.0,85.7143,159902760.6267,34.6794,314.3206,131.800003,134.789993,131.729996,133.929993,103.125784679,297368100.0,0.0,1.0
2008-02-06,511.14,511.17,497.93,501.71,251.631763147,15257500.0,0.0,1.0,340.3829,289.8801,239.3773,-3.1941,-17.0911,-20.2852,27.6779,-116.4328,0.0,92.8571,159128195.2651,33.9365,316.9972,134.580002,135.25,132.410004,133.050003,102.448194416,250792900.0,0.0,1.0
2008-02-05,489.43,509.0,488.52,506.7995,254.18439287,22384100.0,0.0,1.0,341.7252,293.1394,244.5535,-3.5034,-16.2926,-19.7961,28.3922,-131.0613,0.0,100.0,165673708.8579,33.1921,319.67,135.940002,136.25,133.669998,134.130005,103.279793456,286882500.0,0.0,1.0
2008-02-04,509.07,512.78,492.55,495.43,248.482040254,26287800.0,0.0,1.0,343.7985,296.7117,249.6248,-3.7269,-15.4168,-19.1437,24.3424,-147.8826,0.0,100.0,148099785.8156,32.3371,322.2838,139.210007,139.300003,137.639999,137.820007,106.121086457,124694300.0,0.0,1.0
2008-02-01,528.67,536.67,510.0,515.9,258.74873255,35165700.0,0.0,1.0,344.3699,300.7634,257.157,-2.9669,-14.485,-17.452,26.8843,-134.0436,7.1429,100.0,166902774.7442,31.4808,324.8301,137.940002,139.610001,137.520004,139.580002,107.476278534,206843600.0,0.0,1.0
2008-01-31,539.01,573.0,534.2901,564.3,283.023666947,29712800.0,0.0,1.0,347.9707,305.0123,262.0539,-2.3409,-13.7433,-16.0842,34.8815,-88.6101,14.2857,57.1429,186509597.3536,30.7756,326.9399,133.399994,138.539993,133.199997,137.369995,105.774578259,343680800.0,0.0,1.0
2008-01-30,549.19,560.43,543.51,548.27,274.983848798,15863300.0,0.0,1.0,352.8839,308.0439,263.2039,-3.4181,-13.1581,-16.5761,28.3243,-108.9216,21.4286,64.2857,170152624.1558,30.341,328.4098,135.580002,138.539993,134.600006,134.910004,103.880390881,334939200.0,0.0,1.0
2008-01-29,560.47,561.33,540.67,550.52,276.112332319,12553400.0,0.0,1.0,356.8128,311.6352,266.4577,-3.8407,-12.3036,-16.1443,28.701,-122.0056,0.0,71.4286,177090474.038,29.481,330.2245,136.100006,136.449997,134.880005,135.910004,104.650388567,168968300.0,0.0,1.0
2008-01-28,570.97,572.239,548.6,555.98,278.850785662,11621700.0,0.0,1.0,360.8575,315.4473,270.037,-4.1298,-11.3434,-15.4731,29.5877,-124.6928,0.0,78.5714,177673787.8799,28.5757,332.0612,133.259995,135.520004,132.059998,135.240005,104.134490888,217934600.0,0.0,1.0
2008-01-25,591.81,595.0,566.18,566.4,284.076918232,13918000.0,0.0,1.0,363.8081,319.0775,274.3468,-4.3594,-10.3109,-14.6703,31.3012,-113.9088,0.0,85.7143,182038992.5955,27.7135,333.77,136.509995,136.759995,132.600006,133.039993,102.440486739,269603900.0,0.0,1.0
2008-01-24,558.8,579.69,554.14,574.49,288.134443424,18782900.0,0.0,1.0,367.2388,322.6996,278.1605,-4.7432,-9.2211,-13.9643,32.6651,-141.537,0.0,92.8571,195744504.0457,27.0176,335.1138,134.479996,135.460007,133.309998,134.990005,103.941991466,259949300.0,0.0,1.0
2008-01-23,560.71,568.0,519.0,548.6201,275.159440834,33897400.0,0.0,1.0,369.1091,325.8654,282.6218,-5.238,-8.0353,-13.2732,22.6585,-207.3647,0.0,100.0,184607089.7599,25.8078,336.2612,127.089996,134.190002,126.839996,133.860001,103.071891001,511913000.0,0.0,1.0
2008-01-22,562.03,597.5,561.2,584.35,293.079708985,18983900.0,0.0,1.0,367.1504,329.5786,292.0068,-4.1512,-6.7258,-10.877,27.9939,-163.2644,0.0,100.0,177523086.5877,24.1477,337.8671,127.209999,132.429993,126.0,130.720001,100.654098268,435923700.0,0.0,1.0
2008-01-18,608.36,609.99,598.45,600.25,301.054325863,17062100.0,0.0,1.0,366.4351,332.2203,298.0054,-3.797,-5.688,-9.485,31.0112,-138.8383,0.0,92.8571,172293362.0693,22.8533,338.8222,134.740005,135.020004,131.100006,132.059998,101.685892857,348561500.0,0.0,1.0
2008-01-17,620.76,625.74,598.01,600.79,301.325161908,16417100.0,0.0,1.0,365.3427,334.1542,302.9658,-3.6435,-4.7387,-8.3822,31.117,-147.8424,0.0,100.0,184032796.5608,22.0403,339.4277,137.809998,137.880005,132.929993,133.429993,102.740785836,397892600.0,0.0,1.0
2008-01-16,628.97,639.99,601.93,615.95,308.928633095,21098800.0,0.0,1.0,363.2954,335.9739,308.6523,-3.0524,-3.8279,-6.8803,34.1538,-143.4289,7.1429,100.0,197158188.0865,21.1845,339.7419,137.360001,139.119995,136.279999,136.979996,105.474279931,378802600.0,0.0,1.0
2008-01-15,645.9,649.05,635.38,637.65,319.812229716,11125200.0,0.0,1.0,361.6628,337.31,312.9572,-2.5727,-3.0648,-5.6374,39.2444,-101.9137,14.2857,71.4286,202712838.0087,20.3477,339.9636,139.789993,141.490005,137.899994,138.169998,106.390578717,239940100.0,0.0,1.0
2008-01-14,651.14,657.4,645.25,653.82,327.922264616,8886100.0,0.0,1.0,361.8642,338.6218,315.3793,-2.6557,-2.4216,-5.0772,43.7573,-78.0427,21.4286,78.5714,210143202.015,20.0972,339.8633,141.160004,141.860001,140.399994,141.279999,108.78527229,170365500.0,0.0,1.0
2008-01-11,642.7,649.47,630.11,638.25,320.113158654,9944000.0,0.0,1.0,362.6786,339.6307,316.5827,-3.3565,-1.7577,-5.1141,37.3119,-131.8475,28.5714,85.7143,206493684.404,20.0557,339.7111,140.779999,141.899994,139.0,140.149994,107.915171055,267076600.0,0.0,1.0
2008-01-10,645.01,657.2,640.11,646.73,324.366287656,12655700.0,0.0,1.0,362.8515,341.1629,319.4743,-3.3732,-0.9186,-4.2917,39.6074,-120.7953,35.7143,92.8571,208075684.4044,19.726,339.9907,139.679993,142.800003,139.369995,141.289993,108.792967647,335701200.0,0.0,1.0
2008-01-09,630.04,653.34,622.51,653.2,327.611304713,13465900.0,0.0,1.0,363.0986,342.4788,321.859,-3.5374,-0.0753,-3.6126,41.4125,-160.5351,42.8571,100.0,210926734.4344,19.5997,339.8069,139.089996,140.789993,137.699997,140.369995,108.084571316,301824900.0,0.0,1.0
2008-01-08,653.0,659.96,631.0,631.6799,316.81793662,10667500.0,0.0,1.0,364.9457,344.1143,323.283,-3.8328,0.8091,-3.0237,31.815,-199.8069,50.0,100.0,197583132.5848,19.3298,339.9419,142.080002,142.899994,138.440002,138.910004,106.960381625,326365700.0,0.0,1.0
2008-01-07,653.94,662.28,637.35,649.25,325.630189199,12793900.0,0.0,1.0,363.7831,346.2005,328.618,-2.8964,1.7673,-1.1291,36.3265,-199.8436,57.1429,100.0,207749746.3099,19.2303,340.7213,141.809998,142.229996,140.100006,141.190002,108.715974809,234991000.0,0.0,1.0
2008-01-04,679.69,680.96,655.0,657.0,329.517187992,10708800.0,0.0,1.0,363.5082,347.8559,332.2036,-2.0832,2.4914,0.4082,38.5664,-161.7103,64.2857,21.4286,208329654.332,19.2676,341.7707,143.339996,143.440002,140.910004,141.309998,108.808371451,232330900.0,0.0,1.0
2008-01-03,685.26,686.85,676.52,685.33,343.726049386,6498400.0,0.0,1.0,362.1115,348.8969,335.6822,-1.0434,3.0122,1.9687,48.7754,-79.1301,71.4286,28.5714,217388408.1066,19.7336,342.8338,144.910004,145.490005,144.070007,144.860001,111.541865546,125133300.0,0.0,1.0
2008-01-02,692.87,697.37,677.7301,685.19,343.655832634,8605100.0,0.0,1.0,362.1305,348.8675,335.6045,-0.7878,3.273,2.4852,48.7131,-55.6656,0.0,35.7143,212802412.3668,20.7063,343.3394,146.529999,146.990005,143.880005,144.929993,111.595759224,204935600.0,0.0,1.0
2007-12-31,698.57,702.49,690.58,691.48,346.810571009,4747600.0,0.0,1.0,362.2061,348.7757,335.3454,-0.3546,3.47,3.1154,51.3168,-4.0387,0.0,42.8571,214870494.8163,21.6929,343.6662,147.100006,147.610001,146.059998,146.210007,112.581367042,108126800.0,0.0,1.0
2007-12-28,704.93,707.95,696.54,702.53,352.352678965,5120200.0,0.0,1.0,362.226,348.8139,335.4017,-0.0055,3.5587,3.5532,56.2186,43.2501,7.1429,50.0,218900573.4046,22.3232,343.8132,148.539993,148.610001,146.899994,147.300003,113.420661439,116398100.0,0.0,1.0
2007-12-27,707.07,716.0,700.7383,700.74,351.454907631,5879100.0,0.0,1.0,361.9951,348.6752,335.3552,-0.064,3.56,3.496,55.5803,69.4091,14.2857,57.1429,218644787.7778,22.7866,343.8693,149.020004,149.029999,147.320007,147.669998,113.705556733,122981700.0,0.0,1.0
2007-12-26,698.99,713.22,698.21,710.84,356.520544767,5054900.0,0.0,1.0,361.7339,348.4625,335.1912,-0.1125,3.576,3.4636,60.1765,86.2868,21.4286,64.2857,224522578.0325,23.1324,343.7944,148.649994,149.679993,148.5,149.550003,115.153156233,67093100.0,0.0,1.0
2007-12-24,694.99,700.73,693.06,700.73,351.449892149,3253500.0,0.0,1.0,361.0285,347.5279,334.0272,-0.7481,3.6041,2.856,56.8607,36.5571,28.5714,71.4286,221070697.6201,23.5633,343.3981,148.820007,149.479996,148.479996,149.229996,114.906751583,45601400.0,0.0,1.0
2007-12-21,697.88,699.26,693.24,696.69,349.423637294,10753200.0,0.0,1.0,361.2374,346.6569,332.0765,-1.2358,3.7912,2.5554,55.4853,31.2239,35.7143,78.5714,217817197.6201,24.3268,343.0704,147.369995,148.419998,147.089996,148.130005,114.059761059,146084400.0,0.7754,1.0
2007-12-20,685.83,691.0,680.61,689.69,345.912799675,8835500.0,0.0,1.0,361.008,346.1556,331.3033,-1.7594,4.1001,2.3407,53.0786,-15.5231,42.8571,85.7143,216245301.2768,25.1678,342.7171,146.839996,146.860001,145.179993,146.800003,112.447040731,214813800.0,0.0,1.0
2007-12-19,674.21,679.5,669.0,677.37,339.733725464,8833300.0,0.0,1.0,361.6316,345.4241,329.2167,-2.1498,4.54,2.3902,48.5307,-64.7003,50.0,92.8571,209637809.9386,26.2627,342.5432,145.940002,146.889999,144.940002,145.880005,111.742333303,198917200.0,0.0,1.0
2007-12-18,674.16,676.71,652.5,673.35,337.717501574,14319000.0,0.0,1.0,363.0129,344.7012,326.3894,-2.0297,5.0774,3.0477,46.9735,-86.8314,57.1429,100.0,204388305.9395,27.5678,342.5231,146.100006,146.479996,143.960007,145.880005,111.742333303,245569300.0,0.0,1.0
2007-12-17,688.0,695.42,663.67,669.23,335.651122861,10961000.0,0.0,1.0,366.0867,343.51,320.9333,-1.537,5.5849,4.0479,45.4014,-34.4006,64.2857,0.0,194043848.692,28.8655,342.2398,146.610001,146.869995,144.860001,145.070007,111.121884555,177269400.0,0.0,1.0
2007-12-14,687.51,699.7,687.26,689.96,346.048217697,7339600.0,0.0,1.0,367.6454,342.6172,317.5891,-0.4931,5.9691,5.476,52.7014,31.9721,71.4286,7.1429,201165909.4797,30.2451,341.9323,147.929993,149.100006,147.100006,147.169998,112.730452461,159152900.0,0.0,1.0
2007-12-13,696.31,697.62,681.21,694.05,348.099549963,10071500.0,0.0,1.0,368.65,341.1048,313.5596,0.0681,6.0924,6.1605,54.301,33.0328,78.5714,14.2857,205319509.4789,30.9953,341.3011,148.320007,149.389999,147.300003,149.059998,114.178169782,237551300.0,0.0,1.0
2007-12-12,714.0,714.32,688.5,699.35,350.757755589,12305800.0,0.0,1.0,368.363,339.7915,311.22,0.6603,6.0754,6.7357,56.3593,64.4162,85.7143,0.0,199630124.653,31.8337,340.5416,151.059998,151.770004,147.199997,149.369995,114.415623764,322435600.0,0.0,1.0
2007-12-11,719.94,720.99,698.78,699.204,350.684529548,12265900.0,0.0,1.0,367.1544,338.8185,310.4826,1.191,5.9103,7.1013,56.317,86.3708,92.8571,0.0,201593714.7389,32.4858,339.4965,152.139999,152.889999,147.830002,147.910004,113.297288177,250346400.0,0.0,1.0
2007-12-10,715.99,724.8,714.0,718.42,360.322280361,7704600.0,0.0,1.0,366.4354,337.135,307.8345,1.8595,5.6125,7.472,63.8961,129.1647,100.0,0.0,213391290.4146,32.8348,338.5048,151.279999,152.25,150.860001,152.080002,116.491456606,123914300.0,0.0,1.0
