date,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_volume,Aapl_Real Middle Band,Aapl_Real Lower Band,Aapl_Real Upper Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Googl_open,Googl_high,Googl_low,Googl_close,Googl_volume,Googl_Real Middle Band,Googl_Real Lower Band,Googl_Real Upper Band,Googl_MACD_Signal,Googl_MACD_Hist,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down
2020-07-16,386.25,389.62,383.62,386.09,27645927.0,92.1942,85.9757,98.4128,3.4324,0.084,3.3484,69.2867,98.5951,78.5714,14.2857,1501.5,1515.91,1488.27,1514.92,1324228.0,1467.631,1373.4771,1561.7849,25.1552,3.901,29.0562,60.3534,64.8911,78.5714,14.2857
2020-07-15,395.96,396.99,385.96,390.9,38306874.0,91.7645,85.519,98.0101,3.515,0.1876,3.3274,75.0955,141.6457,85.7143,21.4286,1523.23,1536.33,1497.83,1516.88,1551326.0,1464.512,1372.7277,1556.2963,24.1799,5.3526,29.5326,60.821,90.1107,85.7143,21.4286
2020-07-14,379.36,389.02,375.51,388.23,42748119.0,91.281,85.3593,97.2027,3.4473,0.1668,3.2805,73.9707,119.4251,92.8571,28.5714,1492.79,1522.8,1485.93,1520.86,1905405.0,1460.9915,1372.158,1549.825,22.8418,6.6696,29.5114,61.7225,89.3531,92.8571,28.5714
2020-07-13,389.06,399.82,381.03,381.91,47913079.0,90.7175,84.8255,96.6096,3.3784,0.1396,3.2388,71.1019,155.8437,100.0,0.0,1549.94,1576.36,1506.56,1512.23,2147729.0,1455.9855,1369.9719,1541.9991,21.1744,7.4756,28.65,60.545,141.5026,100.0,35.7143
2020-07-10,381.34,383.92,378.82,383.68,22564330.0,90.1806,84.0452,96.3159,3.4017,0.1978,3.2039,73.1999,137.2487,92.8571,0.0,1513.25,1541.34,1500.72,1539.01,1796063.0,1451.02,1367.1275,1534.9125,19.3055,8.7069,28.0124,66.4339,158.774,100.0,42.8571
2020-07-09,385.05,385.27,378.69,383.01,31420357.0,89.5855,83.3516,95.8193,3.337,0.1826,3.1544,72.9191,151.9226,100.0,7.1429,1509.93,1529.14,1495.59,1518.66,2092013.0,1444.1645,1368.1114,1520.2176,17.1287,6.9358,24.0645,63.9604,162.5626,100.0,50.0
2020-07-08,376.72,381.5,376.36,381.37,29274479.0,89.2097,83.5458,94.8735,3.223,0.1142,3.1087,72.2582,158.3991,100.0,14.2857,1500.8,1511.17,1492.3,1503.6,1588304.0,1441.4665,1372.696,1510.237,15.3948,5.3527,20.7475,62.0381,155.419,92.8571,57.1429
2020-07-07,375.41,378.62,372.23,372.69,28206999.0,88.7441,83.5502,93.9379,3.0721,-0.0081,3.0802,68.4779,138.261,100.0,0.0,1496.13,1521.32,1489.7,1489.92,2118194.0,1438.8905,1376.0156,1501.7654,14.0566,3.6888,17.7454,60.2497,173.014,100.0,64.2857
2020-07-06,370.0,375.78,369.87,373.85,29745936.0,88.2555,82.8602,93.6507,3.055,-0.0272,3.0822,69.6558,139.2339,100.0,0.0,1488.15,1510.0,1476.98,1499.65,2235630.0,1436.7965,1378.2162,1495.3768,13.1344,1.914,15.0484,62.1845,190.5957,100.0,71.4286
2020-07-02,367.85,370.47,363.64,364.11,28814516.0,87.728,82.2794,93.1765,2.9593,-0.1297,3.089,64.9559,101.7778,50.0,7.1429,1451.84,1488.52,1451.07,1469.93,2861202.0,1433.815,1382.7458,1484.8842,12.6559,-2.2595,10.3964,58.3949,133.9286,100.0,78.5714
2020-07-01,365.12,367.36,363.91,364.11,27690454.0,87.2075,81.0521,93.3628,3.0412,-0.0803,3.1215,64.9559,100.1479,57.1429,14.2857,1419.17,1448.48,1414.18,1442.0,2109566.0,1431.0335,1382.1211,1479.9459,13.2208,-5.8871,7.3337,54.4079,17.5977,64.2857,85.7143
2020-06-30,360.08,365.98,360.0,364.8,35055821.0,86.7218,80.2232,93.2204,3.1014,-0.0401,3.1415,65.5763,95.1001,64.2857,21.4286,1396.88,1424.0,1386.93,1418.05,2014320.0,1430.896,1382.0923,1479.6997,14.6926,-8.531,6.1616,50.6417,-78.0826,71.4286,92.8571
2020-06-29,353.25,362.1736,351.28,361.78,32661519.0,86.2054,79.4719,92.939,3.1157,-0.0359,3.1516,64.1861,72.071,71.4286,0.0,1360.34,1398.0,1351.65,1397.17,2253678.0,1432.109,1383.437,1480.781,16.8254,-9.8108,7.0145,47.1043,-198.1131,78.5714,100.0
2020-06-26,364.41,365.32,353.02,353.63,51314211.0,85.7081,78.7401,92.6761,3.1652,0.0047,3.1605,60.1534,72.8437,78.5714,0.0,1432.63,1437.02,1355.0,1362.54,4882014.0,1433.994,1388.0361,1479.9519,19.2781,-9.151,10.1271,40.5418,-242.0333,85.7143,100.0
2020-06-25,360.7,365.0,357.57,364.84,34380628.0,85.2635,77.8411,92.6859,3.3891,0.2298,3.1594,70.2574,107.4151,85.7143,0.0,1431.22,1442.32,1419.54,1441.1,1197907.0,1437.543,1405.2838,1469.8022,21.5658,-4.0873,17.4785,54.886,-12.9948,92.8571,35.7143
2020-06-24,365.0,368.79,358.52,360.06,48155849.0,84.6832,77.2949,92.0715,3.3412,0.2393,3.1019,68.1384,118.2779,92.8571,0.0,1463.28,1475.79,1430.0,1432.7,1579579.0,1436.4,1403.122,1469.678,22.5876,-3.9791,18.6086,53.2435,57.4262,100.0,42.8571
2020-06-23,364.0,372.38,362.27,366.53,53038869.0,84.1607,76.7858,91.5357,3.3528,0.3107,3.0421,74.84,151.1985,100.0,7.1429,1452.0,1475.2,1445.0,1463.98,1887583.0,1435.779,1401.792,1469.766,23.5824,-2.9469,20.6355,60.9118,144.1867,100.0,50.0
2020-06-22,351.34,359.46,351.15,358.87,33861316.0,83.5404,76.5997,90.4812,3.1546,0.1902,2.9644,71.7897,114.7806,100.0,0.0,1425.01,1450.95,1419.19,1450.66,1472072.0,1433.6485,1401.7201,1465.5769,24.3191,-4.5816,19.7376,58.5513,45.2087,42.8571,57.1429
2020-06-19,354.64,356.56,345.15,349.72,66118952.0,83.0425,76.433,89.6519,3.0502,0.1333,2.9168,67.4069,96.3006,100.0,0.0,1440.0,1444.5,1419.0,1424.64,2639167.0,1431.7775,1399.6708,1463.8842,25.4645,-5.8039,19.6606,53.4525,-8.8757,50.0,64.2857
2020-06-18,351.41,353.45,349.22,351.73,24205096.0,82.6331,76.07,89.1961,3.1045,0.221,2.8835,69.613,114.8224,92.8571,0.0,1449.85,1452.97,1426.23,1434.12,1743071.0,1430.883,1397.0787,1464.6873,26.9155,-4.9897,21.9257,55.7737,40.1651,57.1429,71.4286
2020-06-17,355.15,355.4,351.09,351.59,28601626.0,82.2283,75.9529,88.5036,3.0777,0.2494,2.8283,69.5485,139.4937,100.0,0.0,1452.94,1462.2,1435.12,1452.54,1530500.0,1429.635,1394.581,1464.689,28.1629,-4.6302,23.5327,60.5149,103.3603,64.2857,78.5714
2020-06-16,351.46,353.2,344.72,352.08,41357182.0,81.7493,75.7252,87.7735,3.0023,0.2364,2.7659,70.0313,146.2548,71.4286,0.0,1449.0,1457.17,1428.99,1446.47,1534826.0,1425.728,1384.826,1466.63,29.3205,-5.9545,23.366,59.4604,84.9019,71.4286,85.7143
2020-06-15,333.25,345.68,332.58,342.99,34702230.0,81.287,75.7641,86.8099,2.85,0.1432,2.7068,65.9609,104.9607,78.5714,7.1429,1389.49,1425.0,1387.2,1420.74,1527652.0,1422.6635,1379.3254,1466.0016,30.8091,-7.3778,23.4313,54.6982,-41.5306,78.5714,92.8571
2020-06-12,344.72,347.8,334.22,338.8,50036513.0,80.8476,75.3184,86.3767,2.8447,0.1737,2.671,63.8598,121.4382,85.7143,14.2857,1425.86,1434.51,1385.8,1412.92,1833756.0,1420.2795,1371.8355,1468.7235,32.6535,-6.8598,25.7937,53.1449,-27.0719,85.7143,100.0
2020-06-11,349.31,351.06,335.48,335.9,50415613.0,80.4831,74.9773,85.9889,2.9028,0.2752,2.6276,62.3669,147.7023,92.8571,21.4286,1441.03,1451.6,1398.41,1401.9,2357243.0,1417.4765,1361.7184,1473.2346,34.3685,-5.1384,29.2301,50.9438,5.1778,92.8571,0.0
2020-06-10,347.9,354.77,346.09,352.84,41662938.0,80.1313,74.5872,85.6753,3.0082,0.4495,2.5588,80.3761,270.3839,100.0,28.5714,1461.51,1472.77,1454.36,1464.7,1588116.0,1414.798,1351.6474,1477.9486,35.6531,-1.3402,34.3129,67.7968,131.2953,100.0,0.0
2020-06-09,332.14,345.61,332.01,343.99,36928091.0,79.6152,75.2655,83.965,2.6695,0.223,2.4464,77.1793,250.9133,100.0,0.0,1445.24,1467.8,1442.36,1452.08,1681155.0,1410.322,1349.2996,1471.3444,35.9881,-2.0809,33.9072,65.6781,120.2857,100.0,0.0
2020-06-08,330.25,333.6,327.32,333.46,23913634.0,79.2543,75.8961,82.6124,2.4227,0.032,2.3907,72.1705,189.9312,100.0,0.0,1426.28,1449.0,1424.48,1448.04,1693881.0,1407.8975,1349.9274,1465.8676,36.5083,-2.3272,34.1812,64.9935,97.4725,78.5714,0.0
2020-06-05,323.35,331.75,323.23,331.5,34312550.0,78.9637,75.9923,81.935,2.3396,-0.0431,2.3827,71.0731,172.7759,100.0,0.0,1415.64,1446.3,1407.62,1440.02,2132350.0,1404.7125,1348.9571,1460.4679,37.0901,-2.6451,34.445,63.6572,80.8613,85.7143,0.0
2020-06-04,324.39,325.62,320.78,322.32,21890091.0,78.6079,75.7521,81.4637,2.2492,-0.1443,2.3934,65.0856,103.1449,92.8571,7.1429,1436.78,1441.32,1406.01,1414.3,1349105.0,1401.1755,1345.8547,1456.4963,37.7514,-2.6541,35.0973,58.9959,57.6131,92.8571,0.0
2020-06-03,324.66,326.2,322.3,325.12,26122804.0,78.3279,75.1122,81.5436,2.3339,-0.0956,2.4295,69.1388,128.8276,100.0,14.2857,1442.7,1449.01,1431.62,1439.25,1386640.0,1397.732,1337.7318,1457.7322,38.415,-0.3769,38.0381,66.7021,113.6375,100.0,7.1429
2020-06-02,320.75,323.44,318.93,323.34,21910704.0,77.9749,74.4687,81.4811,2.3371,-0.1163,2.4534,67.961,101.6141,64.2857,21.4286,1435.0,1443.0,1421.61,1442.31,1172069.0,1393.2205,1332.8183,1453.6227,38.5092,0.1888,38.698,67.7093,113.6596,64.2857,14.2857
2020-06-01,317.75,322.35,317.21,321.85,20254653.0,77.5893,73.6325,81.5462,2.3523,-0.1302,2.4825,66.9815,88.735,71.4286,28.5714,1425.7,1441.58,1422.28,1434.87,1259254.0,1387.25,1323.9027,1450.5973,38.462,0.2038,38.6658,66.5696,116.4307,71.4286,21.4286
2020-05-29,319.25,321.15,316.47,317.94,38399532.0,77.1715,72.6685,81.6745,2.3753,-0.1397,2.515,64.3238,76.553,78.5714,35.7143,1420.43,1436.73,1415.98,1433.52,1852522.0,1381.3725,1315.046,1447.699,38.411,0.4088,38.8198,66.3696,117.239,78.5714,28.5714
2020-05-28,316.77,323.44,315.63,318.25,33449103.0,76.8612,72.1119,81.6105,2.4693,-0.0806,2.5499,64.7073,87.3335,85.7143,42.8571,1400.0,1444.46,1399.08,1418.24,1759787.0,1377.0315,1313.6249,1440.4381,38.3088,0.2804,38.5893,64.1131,109.2909,85.7143,35.7143
2020-05-27,316.14,318.71,313.09,318.11,28236274.0,76.4716,71.3184,81.6248,2.5455,-0.0246,2.5701,64.6188,73.9168,92.8571,0.0,1420.0,1425.35,1394.6,1420.28,1584185.0,1373.2285,1311.0526,1435.4044,38.2387,1.0507,39.2894,64.6509,103.3757,92.8571,42.8571
2020-05-26,323.5,324.24,316.5,316.73,31380454.0,75.9701,70.0925,81.8478,2.6092,0.033,2.5762,63.7882,95.0323,100.0,0.0,1441.96,1445.11,1419.39,1421.37,2229488.0,1363.844,1280.019,1447.669,37.976,1.4279,39.4039,64.9211,143.417,100.0,50.0
2020-05-22,315.77,319.23,315.35,318.89,20450754.0,75.5428,69.3455,81.7401,2.6876,0.1196,2.568,66.0416,92.8039,92.8571,0.0,1403.9,1417.0,1395.95,1413.24,1427206.0,1356.3185,1267.6198,1445.0172,37.619,1.2469,38.8659,63.8755,112.5653,100.0,0.0
2020-05-21,318.66,320.89,315.87,316.85,25672211.0,75.0861,68.7596,81.4126,2.6939,0.1558,2.5381,64.9559,99.5557,100.0,0.0,1410.99,1416.46,1394.39,1406.75,1537428.0,1349.4865,1258.3616,1440.6114,37.3073,1.1344,38.4417,63.0593,113.4074,100.0,7.1429
2020-05-20,316.68,319.52,316.52,319.23,27876215.0,74.5562,67.8428,81.2696,2.7143,0.2152,2.4991,67.2865,110.2153,57.1429,7.1429,1389.16,1412.03,1387.42,1409.16,1913133.0,1342.7075,1249.483,1435.932,37.0237,0.9782,38.0019,63.5544,113.8594,50.0,14.2857
2020-05-19,315.03,318.52,313.01,313.14,25432385.0,74.0099,67.2244,80.7954,2.6406,0.1953,2.4453,64.2377,100.3961,64.2857,0.0,1385.48,1392.49,1373.76,1374.4,1579250.0,1335.17,1240.2934,1430.0466,36.7792,-0.1368,36.6424,59.2715,77.9889,57.1429,21.4286
2020-05-18,313.17,316.5,310.32,314.96,33843125.0,73.4435,66.2103,80.6767,2.6626,0.2661,2.3965,65.9431,103.6534,71.4286,0.0,1361.58,1392.76,1354.2,1385.18,2356449.0,1327.058,1220.0213,1434.0947,36.8134,1.1,37.9134,61.3476,76.7912,64.2857,0.0
2020-05-15,300.35,307.9,300.21,307.71,41587094.0,72.9607,65.8431,80.0783,2.6058,0.2758,2.33,62.2345,68.64,78.5714,7.1429,1348.26,1374.58,1339.0,1373.06,2077199.0,1320.8565,1213.6364,1428.0766,36.5384,1.3482,37.8866,59.8805,59.8577,71.4286,7.1429
2020-05-14,304.51,309.79,301.53,309.54,39732269.0,72.6411,65.6425,79.6397,2.6793,0.4182,2.261,63.8645,86.5326,85.7143,0.0,1333.52,1357.37,1323.3,1356.86,1833017.0,1316.1535,1210.2619,1422.0451,36.2014,2.334,38.5353,57.897,41.2656,78.5714,14.2857
2020-05-13,312.15,315.95,303.21,307.65,50155639.0,72.3471,65.6359,79.0583,2.6877,0.5312,2.1565,62.9335,110.1024,92.8571,0.0,1376.16,1385.33,1328.01,1348.33,2018404.0,1311.182,1204.0724,1418.2916,35.6179,4.8344,40.4523,56.8541,57.3558,85.7143,21.4286
2020-05-12,317.83,319.69,310.91,311.41,40575263.0,72.0485,65.6014,78.4956,2.7072,0.6835,2.0237,66.0787,157.9866,100.0,0.0,1408.22,1414.33,1374.51,1375.18,1695874.0,1306.6305,1198.4905,1414.7705,34.4093,8.7699,43.1791,61.2918,110.384,92.8571,28.5714
2020-05-11,308.1,317.05,307.24,315.01,36486561.0,71.7357,65.8051,77.6663,2.5974,0.7446,1.8528,69.1512,184.2011,100.0,0.0,1376.79,1415.53,1375.5,1403.59,1635856.0,1301.133,1196.3649,1405.9011,32.2168,11.0809,43.2977,66.3827,139.5656,100.0,0.0
2020-05-08,305.64,310.35,304.29,310.13,33511985.0,71.2066,65.9212,76.4919,2.3281,0.6615,1.6667,67.2334,183.837,100.0,7.1429,1381.82,1396.64,1372.01,1384.34,1666487.0,1291.474,1190.7277,1392.2203,29.4465,10.4801,39.9267,64.529,139.1475,100.0,7.1429
2020-05-07,303.22,305.17,301.97,303.74,28803764.0,70.6729,65.7993,75.5465,2.0744,0.5731,1.5013,64.187,170.0184,100.0,14.2857,1361.31,1376.0,1352.54,1369.28,1535819.0,1282.5855,1184.8577,1380.3133,26.8265,10.1767,37.0032,63.0488,133.9961,100.0,14.2857
2020-05-06,300.46,303.24,298.87,300.63,35583438.0,70.205,65.4663,74.9436,1.9027,0.5447,1.358,62.8018,167.9205,100.0,21.4286,1358.0,1368.69,1345.13,1345.43,1586629.0,1274.4715,1179.9897,1368.9533,24.2824,9.9846,34.2669,60.633,135.8121,92.8571,21.4286
2020-05-05,295.06,301.0,294.46,297.56,36937795.0,69.6931,64.7952,74.5911,1.7346,0.5128,1.2219,61.4345,153.348,100.0,28.5714,1337.5,1371.01,1335.03,1349.02,1983318.0,1266.328,1169.6633,1362.9927,21.7862,10.9182,32.7044,61.1922,153.6262,100.0,28.5714
2020-05-04,289.17,293.69,286.32,293.16,33391986.0,69.2572,64.3933,74.1212,1.5725,0.4788,1.0937,59.4509,105.8115,92.8571,35.7143,1308.13,1324.47,1296.01,1322.9,1540347.0,1258.0365,1162.7272,1353.3458,19.0567,10.8122,29.8688,58.6136,103.929,78.5714,35.7143
2020-05-01,286.25,299.0,285.85,289.07,60154175.0,68.6144,62.5596,74.6691,1.454,0.48,0.974,57.567,107.4176,100.0,42.8571,1324.09,1351.43,1309.66,1317.32,2443554.0,1246.5265,1131.7235,1361.3295,16.3536,12.121,28.4746,58.0608,121.1554,85.7143,0.0
2020-04-30,289.96,294.53,288.35,293.8,45765968.0,68.066,61.3245,74.8076,1.3851,0.5311,0.854,60.5899,114.769,100.0,0.0,1331.36,1350.0,1321.5,1346.7,2792124.0,1236.512,1113.5076,1359.5164,13.3234,13.5257,26.8491,62.1173,141.6977,92.8571,7.1429
2020-04-29,284.73,289.67,283.89,287.73,34320204.0,67.409,60.1738,74.6442,1.1573,0.4361,0.7212,57.9593,91.3059,100.0,0.0,1345.0,1360.15,1326.73,1342.18,5417888.0,1224.282,1098.9152,1349.6488,9.9419,11.4505,21.3924,61.7354,154.9674,100.0,14.2857
2020-04-28,285.08,285.83,278.2,278.58,28001187.0,66.9936,59.7888,74.1984,1.0033,0.3911,0.6122,53.6265,63.7299,28.5714,0.0,1283.2,1284.76,1230.38,1232.59,4035007.0,1215.2705,1099.5593,1330.9817,7.0793,7.4974,14.5767,50.5004,46.3244,92.8571,0.0
2020-04-27,281.8,284.54,279.95,283.17,29271893.0,66.6983,59.3982,73.9984,1.0236,0.5092,0.5144,56.3307,78.4084,35.7143,0.0,1292.0,1294.1,1265.06,1270.86,2209333.0,1210.9565,1091.7686,1330.1444,5.205,11.6187,16.8236,55.8144,87.104,100.0,0.0
2020-04-24,277.2,283.01,277.0,282.97,31627183.0,66.2582,58.8325,73.6839,0.9185,0.5314,0.3871,56.2415,76.9468,42.8571,0.0,1255.0,1277.71,1244.0,1276.6,1872004.0,1202.9265,1079.4028,1326.4502,2.3003,13.2499,15.5502,56.6445,81.9883,64.2857,0.0
2020-04-23,275.87,281.75,274.87,275.03,31203582.0,65.9534,58.7192,73.1876,0.776,0.5218,0.2543,52.6745,64.5187,50.0,0.0,1265.74,1288.15,1260.53,1271.17,1710122.0,1197.2425,1077.3951,1317.0899,-1.0122,14.1265,13.1143,56.0706,98.2936,71.4286,7.1429
2020-04-22,273.61,277.9,272.2,276.1,29264342.0,65.5868,58.1322,73.0415,0.7838,0.66,0.1238,53.2174,61.4474,57.1429,7.1429,1241.11,1279.88,1237.2,1258.41,2315792.0,1188.765,1067.062,1310.468,-4.5438,14.9111,10.3673,54.7639,88.2834,78.5714,14.2857
2020-04-21,276.28,277.25,265.43,268.37,45247893.0,65.2239,57.6845,72.7633,0.7552,0.7964,-0.0412,49.7431,41.861,64.2857,14.2857,1242.71,1250.0,1205.0,1212.16,2482404.0,1182.345,1062.4822,1302.2078,-8.2716,16.281,8.0095,49.7313,52.4541,85.7143,21.4286
2020-04-20,277.95,281.68,276.85,276.93,32503750.0,64.6773,56.1219,73.2326,0.9033,1.1436,-0.2403,53.8558,86.9335,71.4286,21.4286,1269.89,1276.82,1256.44,1261.15,1764608.0,1174.4435,1043.1903,1305.6967,-12.3418,21.9345,9.5926,55.8418,108.34,92.8571,28.5714
2020-04-17,284.69,286.95,276.86,282.8,53812478.0,64.0848,55.1232,73.0464,0.8627,1.3888,-0.5262,56.8487,114.949,78.5714,28.5714,1281.7,1290.0,1266.0,1279.0,2552824.0,1164.7965,1032.0989,1297.4941,-17.8254,24.3112,6.4857,58.264,138.8237,100.0,35.7143
2020-04-16,287.38,288.2,282.35,286.69,39281290.0,63.6125,55.0147,72.2103,0.6498,1.5231,-0.8734,58.8615,150.4061,85.7143,35.7143,1267.14,1273.36,1238.2,1257.43,2894757.0,1156.43,1032.7989,1280.0611,-23.9032,24.5117,0.6084,56.1287,133.2201,85.7143,42.8571
2020-04-15,282.4,286.33,280.63,284.43,32788641.0,63.1154,55.2151,71.0156,0.2701,1.5243,-1.2542,58.0604,167.022,92.8571,42.8571,1246.51,1275.11,1234.0,1257.3,2111842.0,1148.118,1030.5623,1265.6737,-30.0311,25.3253,-4.7058,56.1162,152.9866,92.8571,50.0
2020-04-14,280.0,288.25,278.05,287.05,48748672.0,62.7232,55.6232,69.8232,-0.1611,1.4741,-1.6352,59.3036,206.3748,100.0,0.0,1239.97,1275.75,1228.54,1265.23,3167862.0,1141.156,1034.2822,1248.0298,-36.3625,24.9555,-11.407,57.0415,184.5319,100.0,57.1429
2020-04-13,268.31,273.7,265.83,273.25,32755731.0,62.1662,56.1921,68.1402,-0.7756,1.2282,-2.0037,54.5431,158.3165,100.0,0.0,1201.5,1214.52,1182.33,1210.41,1935128.0,1131.5445,1037.1905,1225.8985,-42.6013,21.9997,-20.6016,51.956,131.8631,92.8571,0.0
2020-04-09,268.7,270.07,264.7,267.99,40529123.0,62.2248,56.009,68.4405,-1.1994,1.1114,-2.3108,52.5799,133.577,85.7143,7.1429,1218.18,1221.99,1192.42,1206.57,2701423.0,1131.7375,1036.7256,1226.7494,-48.1013,21.6452,-26.456,51.5832,147.2834,100.0,7.1429
2020-04-08,262.74,267.37,261.23,266.07,42223821.0,61.9793,56.0923,67.8663,-1.5899,0.9988,-2.5886,51.8754,127.3536,92.8571,14.2857,1203.1,1214.9,1183.95,1207.0,2016713.0,1126.9865,1038.113,1215.86,-53.5126,20.36,-33.1526,51.6248,163.8636,92.8571,14.2857
2020-04-07,270.8,271.7,259.0,259.43,50721831.0,62.0956,55.8089,68.3823,-2.0165,0.8218,-2.8383,49.4644,102.1182,100.0,21.4286,1217.01,1220.78,1177.25,1182.56,3080955.0,1127.1815,1037.5923,1216.7707,-58.6026,17.3412,-41.2614,49.4713,139.5735,100.0,21.4286
2020-04-06,250.9,263.11,249.38,262.47,50455071.0,62.4175,55.1048,69.7301,-2.3638,0.68,-3.0438,50.5408,50.4554,100.0,28.5714,1133.0,1190.75,1125.0,1183.19,3165991.0,1131.812,1023.6121,1240.0119,-62.9379,14.4154,-48.5225,49.5241,69.9081,100.0,28.5714
2020-04-03,242.8,245.7,238.97,241.41,32470017.0,62.4634,55.07,69.8568,-2.8496,0.3642,-3.2138,42.49,-61.8962,78.5714,35.7143,1114.71,1118.79,1075.08,1092.7,2568694.0,1133.442,1021.2854,1245.5986,-66.5417,9.393,-57.1488,41.1518,-59.3736,78.5714,35.7143
2020-04-02,240.34,245.15,236.9,244.93,41483493.0,63.055,54.7183,71.3917,-2.8954,0.4094,-3.3048,43.5912,-64.6212,0.0,42.8571,1100.0,1122.77,1093.13,1117.03,2820534.0,1143.594,1012.8156,1274.3724,-68.89,10.7758,-58.1142,42.9296,-40.9618,0.0,42.8571
2020-04-01,246.5,248.72,239.13,240.91,44054638.0,63.6512,54.3769,72.9254,-3.0009,0.4063,-3.4072,41.997,-64.8284,7.1429,50.0,1124.0,1129.42,1093.49,1102.1,2598519.0,1153.4805,1003.7125,1303.2485,-71.5839,10.6056,-60.9784,41.4893,-48.5745,7.1429,50.0
2020-03-31,255.6,262.49,252.0,254.29,49250501.0,64.4192,54.05,74.7885,-2.9901,0.5187,-3.5088,46.0165,-12.3796,0.0,57.1429,1148.73,1173.4,1136.72,1161.95,3263971.0,1167.4555,989.8915,1345.0195,-74.2353,12.0083,-62.227,45.791,-6.2565,0.0,57.1429
2020-03-30,250.74,255.52,249.4,254.81,41994110.0,64.8544,54.0103,75.6985,-3.2713,0.3671,-3.6384,46.1759,-28.9197,0.0,64.2857,1132.64,1151.0,1098.49,1146.31,2936827.0,1176.244,983.8591,1368.6289,-77.2374,8.228,-69.0094,44.392,-34.2547,0.0,64.2857
2020-03-27,252.75,255.87,247.05,247.74,51054153.0,65.401,53.8451,76.9569,-3.5958,0.1344,-3.7302,43.713,-43.9258,7.1429,71.4286,1127.47,1151.05,1104.0,1110.26,3139661.0,1188.2445,975.9167,1400.5723,-79.2944,4.2244,-75.07,41.1407,-46.7935,7.1429,71.4286
2020-03-26,246.52,258.68,246.36,258.44,63140169.0,65.7193,54.2547,77.1839,-3.7789,-0.0151,-3.7638,46.7172,-33.1643,0.0,78.5714,1114.72,1171.48,1092.03,1162.92,3834422.0,1199.694,980.8266,1418.5614,-80.3505,2.3074,-78.0431,44.6845,-37.2529,0.0,78.5714
2020-03-25,250.75,258.25,244.3,245.52,75900510.0,65.9066,54.4243,77.3889,-4.2283,-0.4682,-3.7601,42.2686,-54.7678,0.0,85.7143,1124.58,1146.17,1083.01,1101.62,4516162.0,1207.2955,983.5588,1431.0322,-80.9274,-5.137,-86.0644,39.0053,-63.3829,0.0,85.7143
2020-03-24,236.36,247.69,234.3,246.88,71882773.0,66.4921,54.8769,78.1073,-4.4135,-0.7704,-3.643,42.6163,-83.744,0.0,92.8571,1103.98,1133.33,1086.43,1130.01,3623435.0,1221.738,990.0035,1453.4725,-79.6431,-9.1661,-88.8092,40.8071,-66.4463,0.0,92.8571
2020-03-23,228.08,228.5,212.61,224.37,84188208.0,67.0039,55.4403,78.5675,-4.6201,-1.1696,-3.4504,34.3092,-170.0129,0.0,100.0,1056.37,1066.91,1008.87,1054.13,4183629.0,1234.5535,996.2709,1472.8361,-77.3516,-16.5598,-93.9114,33.1423,-118.9371,0.0,100.0
2020-03-20,247.18,251.83,228.0,229.24,100423346.0,67.9208,57.1957,78.6459,-4.2471,-1.0891,-3.158,35.3369,-142.9238,7.1429,100.0,1130.9,1138.48,1062.1,1068.21,4143897.0,1252.84,1016.6236,1489.0564,-73.2116,-18.1201,-91.3317,33.8986,-103.7524,7.1429,85.7143
2020-03-19,247.39,252.84,242.61,244.78,67964255.0,68.9619,58.6626,79.2612,-3.8325,-0.9468,-2.8857,38.7786,-121.269,14.2857,92.8571,1088.22,1152.61,1055.55,1111.67,3703248.0,1273.6025,1032.9922,1514.2128,-68.6816,-19.4626,-88.1442,36.271,-104.202,14.2857,92.8571
2020-03-18,239.77,250.0,237.12,246.67,75058406.0,69.9001,59.3251,80.4751,-3.6407,-0.9917,-2.649,39.2099,-141.4497,21.4286,100.0,1059.94,1104.99,1037.0,1091.19,4636840.0,1293.8685,1043.1624,1544.5746,-63.816,-23.4028,-87.2187,34.2577,-134.5126,21.4286,100.0
2020-03-17,247.51,257.61,238.4,252.86,81013965.0,70.856,60.1136,81.5985,-3.3908,-0.9897,-2.4011,40.5826,-138.2844,28.5714,100.0,1090.64,1126.0,1049.1,1118.06,4159686.0,1315.5525,1063.7006,1567.4044,-57.9653,-24.7183,-82.6836,35.629,-140.7644,0.0,100.0
2020-03-16,241.95,259.08,240.0,242.21,80605865.0,71.6777,61.0048,82.3505,-3.179,-1.0253,-2.1537,37.0625,-168.0178,35.7143,100.0,1089.61,1145.47,1067.08,1073.0,4825981.0,1335.6215,1085.9583,1585.2847,-51.7857,-26.6427,-78.4284,31.35,-161.3001,0.0,100.0
2020-03-13,264.89,279.92,252.95,277.97,92683032.0,72.7055,62.7235,82.6875,-2.5931,-0.6957,-1.8973,45.4596,-95.6527,0.0,92.8571,1174.99,1214.4,1112.29,1214.27,3969973.0,1357.908,1127.1339,1588.6821,-45.125,-22.1434,-67.2684,38.8726,-124.9582,7.1429,92.8571
