date,Msft_open,Msft_high,Msft_low,Msft_close,Msft_adjusted_close,Msft_volume,Msft_dividend,Msft_split_coefficent,Msft_Real Middle Band,Msft_Real Upper Band,Msft_Real Lower Band,Msft_MACD,Msft_MACD_Hist,Msft_MACD_Signal,Msft_RSI,Msft_CCI,Msft_Aroon Down,Msft_Aroon Up,Msft_Chaikin A/D,Msft_ADX,Msft_SMA,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_adjusted_close,Aapl_volume,Aapl_dividend,Aapl_split_coefficent,Aapl_Real Upper Band,Aapl_Real Lower Band,Aapl_Real Middle Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Aapl_Chaikin A/D,Aapl_ADX,Aapl_SMA,Googl_open,Googl_high,Googl_low,Googl_close,Googl_adjusted_close,Googl_volume,Googl_dividend,Googl_split_coefficent,Googl_Real Upper Band,Googl_Real Middle Band,Googl_Real Lower Band,Googl_MACD_Hist,Googl_MACD_Signal,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down,Googl_Chaikin A/D,Googl_ADX,Googl_SMA,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,Amzn_open,Amzn_high,Amzn_low,Amzn_close,Amzn_adjusted_close,Amzn_volume,Amzn_dividend,Amzn_split_coefficent,Amzn_Real Upper Band,Amzn_Real Lower Band,Amzn_Real Middle Band,Amzn_MACD_Signal,Amzn_MACD_Hist,Amzn_MACD,Amzn_RSI,Amzn_CCI,Amzn_Aroon Up,Amzn_Aroon Down,Amzn_Chaikin A/D,Amzn_ADX,Amzn_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2014-10-23,44.62,45.445,44.53,45.02,39.7424762768,45451869.0,0.0,1.0,39.75,41.8981,37.6019,-0.3758,-0.0116,-0.3642,50.3078,-1.222,57.1429,21.4286,-5314119754.0839,20.2537,40.3058,104.08,105.051,103.63,104.83,23.7689783546,71074674.0,0.0,1.0,23.5449,21.8325,22.6887,0.1168,0.1167,0.0001,64.6183,222.4645,100.0,57.1429,68305099678.8154,14.9389,22.7644,548.28,557.4,545.5,553.65,553.65,2153678.0,0.0,1.0,606.1447,562.1655,518.1863,-1.1596,-11.6911,-12.8506,45.2222,-34.2557,7.1429,71.4286,276082645.7252,21.9768,576.9148,79.38,80.63,79.01,80.04,80.04,35055800.0,0.0,1.0,76.5253,81.0531,71.9974,0.3829,0.4461,-0.0632,62.4902,126.921,57.1429,100.0,-269739572.1457,16.5678,76.6284,313.4,316.8,311.4,313.18,313.18,9038193.0,0.0,1.0,328.1227,300.8413,314.482,-5.0643,0.606,-4.4583,46.1651,-6.2543,0.0,64.2857,1505094017.7231,23.4396,323.4445,194.62,196.2,194.26,194.93,173.087855951,154944169.0,0.0,1.0
2014-10-22,45.0,45.07,44.225,44.38,39.1775010476,33579817.0,0.0,1.0,39.795,41.978,37.612,-0.4494,-0.0881,-0.3613,45.7657,-31.091,64.2857,28.5714,-5317348575.3837,21.2916,40.3025,102.84,104.11,102.6,102.99,23.351779841,68263146.0,0.0,1.0,23.3339,21.8857,22.6098,0.0333,0.0624,-0.0291,60.2696,206.0894,100.0,64.2857,68109231682.0774,14.9752,22.7491,541.05,550.76,540.23,542.69,542.69,2974550.0,0.0,1.0,608.6483,563.7455,518.8427,-2.9259,-11.4012,-14.3271,38.6611,-63.4741,14.2857,78.5714,275286327.8093,22.0175,577.6485,78.815,79.85,78.01,78.37,78.37,41862393.0,0.0,1.0,76.3843,80.6325,72.136,0.084,0.2587,-0.1747,58.0279,91.6881,64.2857,100.0,-279260900.5407,17.0673,76.4931,315.43,318.98,312.64,312.97,312.97,3130049.0,0.0,1.0,328.9216,300.9174,314.9195,-5.2158,0.264,-4.9518,45.9271,0.3112,7.1429,71.4286,1508173698.3009,23.6839,324.1945,194.41,194.91,192.61,192.69,171.098850681,151822409.0,0.0,1.0
2014-10-21,44.36,44.975,44.19,44.88,39.6188879454,36433824.0,0.0,1.0,39.9142,42.2068,37.6215,-0.4792,-0.1399,-0.3393,49.0159,-29.5546,71.4286,35.7143,-5296087981.1865,22.1719,40.3163,103.02,103.02,101.27,102.47,23.2338759133,94623904.0,0.0,1.0,23.2709,21.9205,22.5957,-0.0313,0.0133,-0.0447,58.9455,161.6864,100.0,71.4286,68241237235.9433,15.2284,22.7371,537.27,538.77,530.2,538.03,538.03,2460140.0,0.0,1.0,612.7597,566.532,520.3043,-4.2175,-10.6697,-14.8872,35.6164,-99.7221,21.4286,85.7143,276871059.5757,21.6451,578.7843,77.56,78.74,77.15,78.69,78.69,32252403.0,0.0,1.0,76.3925,80.6568,72.1282,-0.1286,0.1108,-0.2394,59.2828,72.3128,71.4286,0.0,-253779443.932,17.8121,76.4329,309.9,315.64,307.07,315.33,315.33,3563351.0,0.0,1.0,330.7912,300.5718,315.6815,-5.2818,-0.2064,-5.4882,48.1483,-27.7813,14.2857,78.5714,1510977906.2378,24.0274,324.916,191.68,194.2,191.48,194.07,172.324219999,154948579.0,0.0,1.0
2014-10-20,43.06,44.14,42.81,44.08,38.9126689089,34530887.0,0.0,1.0,39.9883,42.3333,37.6433,-0.5551,-0.2508,-0.3043,43.002,-90.9586,78.5714,42.8571,-5323703427.4019,23.0298,40.3227,98.315,99.96,98.22,99.76,22.6194150592,77517279.0,0.0,1.0,23.2803,21.915,22.5976,-0.1014,-0.0533,-0.048,51.0507,-25.1066,50.0,78.5714,68100653149.9732,15.7566,22.7319,520.45,533.16,519.14,532.38,532.38,2749830.0,0.0,1.0,614.6624,569.1895,523.7166,-5.2957,-9.6154,-14.9111,31.8055,-140.0564,28.5714,92.8571,274835774.5582,20.3989,580.0978,75.6,77.09,75.38,76.95,76.95,34701260.0,0.0,1.0,76.3725,80.5971,72.1479,-0.4307,-0.1636,-0.2671,54.2922,7.0871,78.5714,0.0,-284003393.9132,18.5739,76.3411,302.95,306.53,302.02,306.21,306.21,3239490.0,0.0,1.0,331.5957,300.5973,316.0965,-5.2302,-1.1032,-6.3334,37.2598,-111.3037,21.4286,85.7143,1507672347.2588,24.0528,325.3833,188.13,190.45,188.07,190.3,168.976653094,130010813.0,0.0,1.0
2014-10-17,43.2,43.935,42.79,43.63,38.5154207009,40683346.0,0.0,1.0,40.1199,42.5036,37.7362,-0.5722,-0.3305,-0.2416,39.2597,-119.1103,85.7143,50.0,-5355118745.6461,23.2841,40.3463,97.5,99.0,96.81,97.67,22.145531965,68179688.0,0.0,1.0,23.3088,21.9159,22.6124,-0.1267,-0.092,-0.0347,43.2333,-120.4821,57.1429,85.7143,67861864290.4978,15.9956,22.7407,540.45,543.45,518.41,522.97,522.97,5998740.0,0.0,1.0,616.1649,572.434,528.7031,-5.858,-8.2914,-14.1494,24.9339,-169.3093,35.7143,100.0,272391917.0831,18.6343,581.6018,74.23,76.0,73.75,75.95,75.95,76341638.0,0.0,1.0,76.365,80.586,72.144,-0.6328,-0.4067,-0.2262,51.0932,-41.5365,85.7143,7.1429,-313022576.2523,18.8316,76.2816,307.15,309.2,302.72,303.64,303.64,4409218.0,0.0,1.0,332.2247,301.7973,317.011,-4.9544,-1.437,-6.3914,33.6118,-126.666,28.5714,92.8571,1504892563.1568,23.0097,326.0178,188.42,189.75,187.62,188.47,167.351706824,214624921.0,0.0,1.0
2014-10-16,42.53,43.08,42.22,42.74,37.7297520229,49040989.0,0.0,1.0,40.2916,42.6829,37.9002,-0.5451,-0.3861,-0.159,30.9314,-193.4787,92.8571,57.1429,-5374127994.6479,23.3781,40.3814,95.55,97.72,95.41,96.26,21.8258309302,72154523.0,0.0,1.0,23.3216,21.9778,22.6497,-0.1089,-0.0973,-0.0117,36.9226,-220.0595,64.2857,92.8571,67920392972.4329,15.929,22.7572,527.0,540.99,524.95,536.92,536.92,3805046.0,0.0,1.0,616.2097,576.5555,536.9013,-5.1864,-6.8269,-12.0134,28.9495,-185.2277,42.8571,100.0,276205812.4825,16.7769,583.338,70.79,73.35,70.58,72.63,72.63,53529459.0,0.0,1.0,76.463,80.7316,72.1944,-0.7798,-0.6553,-0.1245,37.6379,-168.8787,92.8571,14.2857,-385971252.5635,18.702,76.2471,293.83,306.82,293.83,302.86,302.86,4731866.0,0.0,1.0,333.5273,303.2627,318.395,-4.5951,-1.5157,-6.1108,32.5058,-194.3336,35.7143,100.0,1508049780.984,21.9477,326.7495,183.06,187.58,182.89,186.27,165.398219505,270391488.0,0.0,1.0
2014-10-15,43.0,43.39,42.1,43.22,38.1534834447,60220961.0,0.0,1.0,40.4655,42.5757,38.3552,-0.4226,-0.3601,-0.0625,33.212,-237.1088,100.0,0.0,-5384392387.6941,22.6817,40.4302,97.97,99.15,95.18,97.54,22.1160559831,100933600.0,0.0,1.0,23.2929,22.1319,22.7124,-0.0522,-0.0648,0.0126,40.7404,-196.7853,71.4286,100.0,67996608139.5524,15.4022,22.7816,542.08,543.915,528.422,540.73,540.73,3836222.0,0.0,1.0,615.7346,579.573,543.4114,-5.0023,-5.5303,-10.5326,30.1822,-215.9654,0.0,100.0,274331756.1608,14.9827,584.8003,71.69,73.8,70.32,73.21,73.21,61528317.0,0.0,1.0,76.6815,80.5737,72.7893,-0.6181,-0.6574,0.0393,39.3961,-206.8621,100.0,21.4286,-411673122.7692,17.3965,76.3016,304.35,307.9,299.102,305.97,305.97,5348254.0,0.0,1.0,333.0867,305.9173,319.502,-4.2162,-1.3681,-5.5843,34.6426,-199.1601,0.0,100.0,1506202932.5913,20.5218,327.5725,185.16,187.69,181.92,186.43,165.54029131,380714598.0,0.0,1.0
2014-10-14,43.87,44.38,43.56,43.73,38.6036980805,38120558.0,0.0,1.0,40.6111,42.4473,38.775,-0.3033,-0.3309,0.0275,35.8174,-227.78,92.8571,0.0,-5428741157.4174,21.9487,40.4767,100.39,100.52,98.57,98.75,22.3904093534,63688562.0,0.0,1.0,23.2854,22.231,22.7582,-0.0084,-0.0373,0.0288,44.8073,-86.0454,0.0,7.1429,67920335897.7061,14.8476,22.7986,550.14,558.63,544.5,548.69,548.69,2610033.0,0.0,1.0,614.0744,582.201,550.3276,-4.5976,-4.2797,-8.8773,32.9001,-198.415,0.0,92.8571,272072809.9718,13.1838,586.2098,74.0,74.18,72.05,73.59,73.59,50299288.0,0.0,1.0,76.8425,80.3989,73.2861,-0.4617,-0.6653,0.2037,40.5485,-218.3704,100.0,28.5714,-452338389.752,16.0224,76.3536,308.0,312.24,305.75,308.31,308.31,3385809.0,0.0,1.0,332.5984,308.2086,320.4035,-3.8742,-1.2737,-5.1478,36.3101,-182.4275,0.0,92.8571,1503201150.5668,19.2732,328.3015,188.42,189.82,187.04,187.7,166.667986262,215846527.0,0.0,1.0
2014-10-13,43.82,44.56,43.49,43.65,38.5330761768,37100207.0,0.0,1.0,40.7449,42.352,39.1377,-0.1925,-0.3027,0.1103,35.0755,-301.3736,100.0,7.1429,-5406426684.4466,21.9682,40.5011,101.33,101.78,99.81,99.81,22.6307519753,53583368.0,0.0,1.0,23.2831,22.2811,22.7821,0.0195,-0.0186,0.0381,48.7674,-3.033,0.0,14.2857,68128058592.1848,15.1013,22.8009,555.13,560.875,544.43,544.75,544.75,2756508.0,0.0,1.0,612.2037,584.2055,556.2073,-4.3156,-3.1303,-7.446,30.003,-260.3381,7.1429,100.0,273134925.3115,11.7715,587.31,73.23,74.78,72.52,72.99,72.99,43937638.0,0.0,1.0,76.967,80.2207,73.7133,-0.294,-0.664,0.37,37.8845,-236.4756,100.0,35.7143,-474772344.4938,14.9354,76.3786,309.87,313.2,303.47,306.45,306.45,4369850.0,0.0,1.0,332.6235,310.1285,321.376,-3.5558,-1.1983,-4.7541,33.9639,-245.1359,7.1429,100.0,1503915874.5005,18.3317,328.957,190.46,191.15,187.3,187.41,166.410481116,230938833.0,0.0,1.0
2014-10-10,45.6,46.12,43.95,44.03,38.8685302192,51978146.0,0.0,1.0,40.8592,42.1055,39.6128,-0.041,-0.2269,0.1859,36.9598,-286.7185,100.0,0.0,-5380421866.4562,21.9887,40.5202,100.69,102.03,100.3,100.73,22.839351232,66331592.0,0.0,1.0,23.3111,22.2944,22.8027,0.0305,-0.0123,0.0428,52.5075,31.0676,7.1429,21.4286,68342392064.1848,15.7504,22.7905,567.47,575.23,555.01,555.19,555.19,2979673.0,0.0,1.0,607.5036,586.05,564.5964,-3.0581,-2.0514,-5.1095,33.5692,-235.9201,0.0,100.0,275784156.6244,10.2848,588.284,75.59,76.5,72.76,72.91,72.91,52146162.0,0.0,1.0,77.0465,79.9684,74.1246,-0.0147,-0.5507,0.536,37.538,-218.1554,100.0,42.8571,-449109653.2725,13.8987,76.3946,314.02,317.77,311.38,311.39,311.39,3684314.0,0.0,1.0,331.2018,313.2942,322.248,-3.2562,-0.7368,-3.993,37.3579,-188.2712,0.0,57.1429,1505609022.9589,17.3406,329.6365,192.69,193.65,190.49,190.54,169.189760801,221908954.0,0.0,1.0
2014-10-09,46.5,46.8,45.74,45.85,40.4751785271,34426595.0,0.0,1.0,40.9768,41.8322,40.1214,0.1188,-0.1239,0.2427,48.5619,-57.2449,92.8571,0.0,-5332276210.4868,22.3087,40.5195,101.54,102.38,100.61,101.02,22.9051053456,77376525.0,0.0,1.0,23.3328,22.2937,22.8133,0.0227,-0.0231,0.0459,53.7132,49.7727,14.2857,28.5714,68475822087.4237,16.5653,22.7722,581.61,582.53,569.03,570.81,570.81,2413453.0,0.0,1.0,603.6981,587.5355,571.3729,-1.8291,-1.2869,-3.1161,40.209,-158.1977,0.0,92.8571,278710779.0665,9.0975,589.0205,77.28,77.7601,75.85,75.91,75.91,32487174.0,0.0,1.0,77.275,79.4986,75.0514,0.3502,-0.3235,0.6737,46.5884,-59.9263,92.8571,50.0,-401146338.4918,12.862,76.4293,321.49,322.271,314.52,315.37,315.37,3589464.0,0.0,1.0,331.5243,314.9517,323.238,-3.072,-0.3945,-3.4664,40.3764,-123.5089,0.0,64.2857,1509281805.4597,16.8197,330.182,196.33,196.6,192.58,192.74,171.14324812,210704601.0,0.0,1.0
2014-10-08,45.48,46.89,45.34,46.78,41.296158157,33030972.0,0.0,1.0,41.0276,41.8784,40.1768,0.1574,-0.1162,0.2736,57.0611,-20.6307,100.0,7.1429,-5304994757.8444,22.7061,40.4744,98.76,101.11,98.31,100.8,22.8552229146,57404674.0,0.0,1.0,23.3423,22.2935,22.8179,0.0059,-0.0458,0.0516,52.9522,-36.6457,21.4286,35.7143,68641941180.5909,17.322,22.7508,574.79,584.69,567.64,583.74,583.74,2210360.0,0.0,1.0,602.8234,588.5505,574.2776,-1.2871,-0.8296,-2.1167,47.4182,-125.1149,7.1429,100.0,280487795.5717,8.4742,589.3643,76.18,77.71,75.1,77.52,77.52,32975514.0,0.0,1.0,77.3755,79.5236,75.2274,0.5054,-0.2491,0.7545,52.9502,-43.1276,100.0,57.1429,-370700136.6294,12.613,76.3758,316.58,324.11,314.14,322.7,322.7,3458960.0,0.0,1.0,332.0324,315.9586,323.9955,-2.9734,-0.1758,-3.1492,46.8502,-72.5525,7.1429,71.4286,1512084004.7455,16.514,330.4548,193.37,196.92,192.36,196.64,174.606248368,186461453.0,0.0,1.0
2014-10-07,45.86,45.93,45.42,45.53,40.1926909125,25724544.0,0.0,1.0,41.0302,41.8847,40.1758,0.1209,-0.1818,0.3027,45.0603,-164.0035,100.0,14.2857,-5333337462.8513,23.1243,40.3966,99.43,100.12,98.73,98.75,22.3904093534,42094183.0,0.0,1.0,23.3456,22.2948,22.8202,-0.0107,-0.0738,0.0631,45.1487,-97.5359,28.5714,42.8571,68463166624.4215,17.9347,22.7234,584.9,585.85,574.1,574.1,574.1,1546228.0,0.0,1.0,603.2785,589.0345,574.7905,-1.6191,-0.5079,-2.127,39.9665,-150.5594,14.2857,78.5714,278523751.3488,7.8181,589.0738,77.05,77.95,76.24,76.29,76.29,25317488.0,0.0,1.0,77.371,79.5183,75.2237,0.5323,-0.2846,0.8168,47.9035,-42.6342,0.0,64.2857,-398874617.9397,12.3279,76.2585,319.43,322.0,316.67,316.98,316.98,2365698.0,0.0,1.0,333.0451,315.8089,324.427,-2.9294,-0.5153,-3.4447,39.8634,-118.1342,14.2857,78.5714,1509603406.5509,16.1922,330.3703,195.28,195.72,193.22,193.26,171.604981487,147913498.0,0.0,1.0
2014-10-06,46.12,46.3,45.9199,46.09,40.687044238,20603960.0,0.0,1.0,41.0845,41.8528,40.3162,0.1848,-0.1634,0.3482,50.9885,-88.6585,92.8571,21.4286,-5318709780.9685,24.1564,40.3393,99.95,100.65,99.42,99.62,22.587671694,37051182.0,0.0,1.0,23.3695,22.2536,22.8116,0.0157,-0.0658,0.0815,48.3061,-47.6698,35.7143,50.0,68626697982.7873,18.2272,22.7078,589.95,592.4,585.4,587.78,587.78,1286130.0,0.0,1.0,602.4506,589.928,577.4054,-1.0244,-0.1031,-1.1275,49.1438,-17.4688,21.4286,85.7143,280069979.3488,7.4586,589.1525,77.19,77.89,76.85,77.555,77.555,25729191.0,0.0,1.0,77.39,79.5052,75.2748,0.684,-0.204,0.888,53.3705,10.9685,0.0,71.4286,-375037684.7935,12.4056,76.1873,323.5,324.13,319.6,322.2,322.2,2294194.0,0.0,1.0,333.264,316.867,325.0655,-2.8006,-0.389,-3.1895,44.8606,-58.7644,21.4286,85.7143,1511693920.1681,16.0501,330.404,197.34,197.6,195.58,196.29,174.295466294,104778335.0,0.0,1.0
2014-10-03,45.98,46.3,45.61,46.09,40.687044238,32453273.0,0.0,1.0,41.1013,41.8485,40.354,0.2134,-0.1756,0.389,50.9885,-120.8246,100.0,28.5714,-5316546934.3352,25.0103,40.2697,99.44,100.21,99.04,99.62,22.587671694,43469585.0,0.0,1.0,23.3909,22.2036,22.7973,0.029,-0.0689,0.098,48.3061,-58.1285,0.0,57.1429,68726706051.2794,18.737,22.6801,584.1,588.29,583.5,586.25,586.25,1214593.0,0.0,1.0,604.0875,590.6205,577.1535,-1.3814,0.153,-1.2284,47.9014,-56.0969,28.5714,92.8571,280481540.9488,7.7648,588.9065,77.76,78.06,77.26,77.44,77.44,23340173.0,0.0,1.0,77.4068,79.5321,75.2814,0.7389,-0.2001,0.939,52.9169,23.5235,7.1429,78.5714,-384191339.2839,12.7061,76.0749,320.36,325.16,319.53,322.74,322.74,3037891.0,0.0,1.0,337.0815,315.0635,326.0725,-2.7033,-0.6455,-3.3488,45.4074,-54.1637,28.5714,92.8571,1511354602.2918,16.14,330.269,195.68,196.94,195.08,196.52,174.499694514,121568769.0,0.0,1.0
2014-10-02,45.83,46.1,45.64,45.76,40.3957288855,25119508.0,0.0,1.0,41.0933,41.8611,40.3256,0.2467,-0.1862,0.4329,47.4775,-146.2416,100.0,35.7143,-5329246041.1567,25.9092,40.2007,99.27,100.22,98.04,99.9,22.6511584243,47757828.0,0.0,1.0,23.3973,22.1825,22.7899,0.0456,-0.0696,0.1152,49.2621,-68.7402,7.1429,64.2857,68728192190.9207,19.1181,22.651,578.0,583.24,574.05,580.88,580.88,1536935.0,0.0,1.0,604.8521,591.197,577.5419,-1.6819,0.4984,-1.1835,43.3945,-145.7868,35.7143,100.0,280301507.3309,7.7898,588.5455,76.57,77.48,75.64,77.08,77.08,36487612.0,0.0,1.0,77.3978,79.524,75.2715,0.8099,-0.179,0.989,51.5468,-48.0319,14.2857,85.7143,-371354244.1339,13.173,75.9682,316.92,318.53,311.31,318.41,318.41,3553944.0,0.0,1.0,341.2498,313.2592,327.2545,-2.5419,-1.0165,-3.5585,39.9584,-135.6539,0.0,100.0,1510928326.29,16.2347,329.9868,194.18,195.06,192.35,194.38,172.599484122,157285182.0,0.0,1.0
2014-10-01,46.27,46.53,45.845,45.9,40.5193172169,38088355.0,0.0,1.0,41.0713,41.9371,40.2054,0.3153,-0.1641,0.4795,48.8563,-73.1211,85.7143,42.8571,-5317232363.4202,27.0722,40.1283,100.59,100.69,98.7,99.18,22.4879068321,51491286.0,0.0,1.0,23.4196,22.1199,22.7697,0.0597,-0.0729,0.1326,46.7456,-55.9283,14.2857,71.4286,68593243465.9129,19.5191,22.6203,586.8,588.72,578.02,579.63,579.63,1449686.0,0.0,1.0,604.6329,591.81,578.9871,-1.481,0.9188,-0.5622,42.3159,-132.3555,42.8571,14.2857,279553944.8227,7.4243,588.3858,78.78,78.82,75.9,76.55,76.55,55090157.0,0.0,1.0,77.3413,79.5565,75.126,0.9255,-0.1082,1.0337,49.5394,-13.6104,21.4286,92.8571,-391977677.0035,13.4296,75.8529,322.04,322.165,315.55,317.46,317.46,3096735.0,0.0,1.0,344.2053,313.0577,328.6315,-2.2878,-1.0456,-3.3334,38.7122,-111.1801,0.0,100.0,1507492518.9326,15.5556,329.8738,196.7,196.77,193.91,194.35,172.572845658,177797862.0,0.0,1.0
2014-09-30,46.37,46.4763,46.01,46.36,40.9253931628,33033086.0,0.0,1.0,41.0298,42.0611,39.9984,0.3858,-0.1347,0.5205,53.6058,-20.6161,92.8571,50.0,-5285260386.6006,28.0474,40.0602,100.81,101.54,100.53,100.75,22.8438859985,55264139.0,0.0,1.0,23.422,22.1121,22.767,0.0934,-0.0574,0.1508,51.9643,29.3649,21.4286,78.5714,68699848540.3818,20.1197,22.5946,587.49,591.0,584.5,588.41,588.41,1571688.0,0.0,1.0,603.916,592.3045,580.693,-0.9228,1.2891,0.3663,48.3213,-61.6048,50.0,21.4286,280567370.176,7.2848,588.2235,79.35,79.7067,78.6,79.04,79.04,35899444.0,0.0,1.0,77.3053,79.593,75.0175,1.1135,0.0527,1.0608,60.4682,151.4391,28.5714,100.0,-361413959.7637,13.7896,75.7564,321.36,323.43,318.51,322.44,322.44,2639967.0,0.0,1.0,345.0201,314.3969,329.7085,-2.0264,-0.8745,-2.9009,43.0631,-87.1594,0.0,85.7143,1508800965.5426,15.159,329.7453,197.69,198.3,196.61,197.02,174.943668904,131302082.0,0.0,1.0
2014-09-29,45.98,46.56,45.76,46.44,40.9960150665,26090980.0,0.0,1.0,40.9737,42.1353,39.8121,0.4287,-0.1254,0.5542,54.4608,-13.631,100.0,57.1429,-5301815892.0543,28.8678,39.9883,98.65,100.435,98.63,100.11,22.6987734721,49766312.0,0.0,1.0,23.5102,22.0816,22.7959,0.0988,-0.0663,0.1652,49.8448,-49.2619,0.0,0.0,68824603230.3366,21.0628,22.5627,581.83,589.31,581.57,587.81,587.81,1144982.0,0.0,1.0,603.9126,592.3155,580.7184,-0.8677,1.5198,0.6521,47.8516,-86.0232,57.1429,28.5714,280248196.6129,7.5762,588.07,78.12,79.199,77.91,79.0,79.0,34030635.0,0.0,1.0,77.1873,79.3446,75.0299,1.0837,0.0361,1.0476,60.3377,136.9193,35.7143,100.0,-354060201.7853,13.7537,75.6182,320.5,323.75,319.0,321.82,321.82,1929589.0,0.0,1.0,346.5805,314.8305,330.7055,-1.8078,-1.006,-2.8138,42.3136,-92.5363,0.0,92.8571,1507223424.2865,14.9843,329.5255,196.2,197.89,196.05,197.54,175.405402271,95111605.0,0.0,1.0
2014-09-26,45.93,46.62,45.76,46.41,40.9695318526,27078764.0,0.0,1.0,40.9291,42.1508,39.7075,0.4701,-0.1154,0.5855,54.2065,-4.6631,100.0,64.2857,-5320079578.0524,29.7314,39.9035,98.53,100.75,98.4,100.75,22.8438859985,62370501.0,0.0,1.0,23.5613,22.0848,22.823,0.1191,-0.0627,0.1818,51.9743,-42.07,7.1429,7.1429,68697223528.6803,21.9332,22.5374,585.93,589.5739,585.0,587.9,587.9,1289090.0,0.0,1.0,604.2888,592.043,579.7972,-0.6683,1.7367,1.0684,47.9123,-59.8534,64.2857,35.7143,279547006.0858,7.7571,587.7148,77.59,78.8416,77.33,78.79,78.79,28872012.0,0.0,1.0,76.9783,79.2016,74.7549,1.034,-0.0045,1.0386,59.6889,115.3648,42.8571,92.8571,-377583317.2119,13.9048,75.4522,320.6,323.5,317.64,323.21,323.21,3639155.0,0.0,1.0,347.2876,315.8454,331.5665,-1.5563,-1.0423,-2.5985,43.5059,-100.3331,0.0,100.0,1506861880.2423,14.8413,329.1565,196.7,198.39,196.42,197.9,175.725063832,103546740.0,0.0,1.0
2014-09-25,46.88,47.09,46.03,46.04,40.6429055483,32777043.0,0.0,1.0,40.8616,42.2097,39.5136,0.5188,-0.0955,0.6144,51.0774,15.8304,0.0,71.4286,-5333933829.3993,30.6404,39.8259,100.51,100.71,97.72,97.87,22.1908796295,99565849.0,0.0,1.0,23.5949,22.0852,22.84,0.1284,-0.069,0.1974,41.5376,-112.9464,14.2857,14.2857,68447741524.6803,22.8494,22.5056,596.99,598.07,584.74,585.25,585.25,1663317.0,0.0,1.0,604.8335,591.664,578.4945,-0.3286,1.9038,1.5752,46.0426,-26.856,71.4286,42.8571,279201446.8805,8.1439,587.506,78.6,78.94,77.13,77.22,77.22,37354970.0,0.0,1.0,76.7315,79.1798,74.2832,0.977,-0.0628,1.0397,54.5244,79.8496,50.0,100.0,-404484178.353,14.1993,75.2987,327.99,328.54,321.4,321.93,321.93,2925241.0,0.0,1.0,348.0484,316.7656,332.407,-1.2957,-1.1318,-2.4275,42.1111,-83.4934,0.0,42.8571,1503582914.645,14.662,328.901,199.04,199.05,196.27,196.34,174.339863733,150300028.0,0.0,1.0
2014-09-24,46.63,47.11,46.34,47.08,41.5609902957,26480359.0,0.0,1.0,40.81,42.2626,39.3573,0.6067,-0.0315,0.6382,62.1642,61.9531,0.0,78.5714,-5301775221.1759,31.2816,39.7657,102.16,102.85,101.2,101.75,23.0706243211,59725174.0,0.0,1.0,23.5928,22.1839,22.8883,0.205,-0.0097,0.2147,57.046,54.9667,21.4286,21.4286,68806045382.604,23.8014,22.5044,591.57,600.11,590.3,598.42,598.42,1754676.0,0.0,1.0,604.9743,591.5515,578.1287,0.4829,1.9859,2.4688,55.1835,64.8342,78.5714,50.0,280737488.3111,8.5511,587.7608,78.1,78.62,77.51,78.535,78.535,30596541.0,0.0,1.0,76.602,79.2025,74.0015,1.0497,-0.0057,1.0554,60.5586,116.7898,57.1429,92.8571,-370844067.248,14.5094,75.2351,324.17,329.44,319.56,328.21,328.21,2635754.0,0.0,1.0,349.0064,317.9326,333.4695,-1.0127,-1.0308,-2.0436,47.4479,-73.2031,0.0,50.0,1506073876.1689,14.7785,328.9155,198.04,199.69,197.52,199.56,177.199058809,107275635.0,0.0,1.0
